leg_exp,site,samples,core_comp_photo,core_closeup_img
64,479,https://web.iodp.tamu.edu/janusweb/sample/sample.cgi?leg=64&site=479,https://web.iodp.tamu.edu/janusweb/imaging/photo.cgi?leg=64&site=479,https://web.iodp.tamu.edu/janusweb/imaging/closeup.cgi?reporttype=I&leg=64&site=479
64,480,https://web.iodp.tamu.edu/janusweb/sample/sample.cgi?leg=64&site=480,https://web.iodp.tamu.edu/janusweb/imaging/photo.cgi?leg=64&site=480,https://web.iodp.tamu.edu/janusweb/imaging/closeup.cgi?reporttype=I&leg=64&site=480
64,481,https://web.iodp.tamu.edu/janusweb/sample/sample.cgi?leg=64&site=481,https://web.iodp.tamu.edu/janusweb/imaging/photo.cgi?leg=64&site=481,https://web.iodp.tamu.edu/janusweb/imaging/closeup.cgi?reporttype=I&leg=64&site=481
65,482,https://web.iodp.tamu.edu/janusweb/sample/sample.cgi?leg=65&site=482,https://web.iodp.tamu.edu/janusweb/imaging/photo.cgi?leg=65&site=482,https://web.iodp.tamu.edu/janusweb/imaging/closeup.cgi?reporttype=I&leg=65&site=482
65,483,https://web.iodp.tamu.edu/janusweb/sample/sample.cgi?leg=65&site=483,https://web.iodp.tamu.edu/janusweb/imaging/photo.cgi?leg=65&site=483,https://web.iodp.tamu.edu/janusweb/imaging/closeup.cgi?reporttype=I&leg=65&site=483
65,484,https://web.iodp.tamu.edu/janusweb/sample/sample.cgi?leg=65&site=484,https://web.iodp.tamu.edu/janusweb/imaging/photo.cgi?leg=65&site=484,not available
65,485,https://web.iodp.tamu.edu/janusweb/sample/sample.cgi?leg=65&site=485,https://web.iodp.tamu.edu/janusweb/imaging/photo.cgi?leg=65&site=485,https://web.iodp.tamu.edu/janusweb/imaging/closeup.cgi?reporttype=I&leg=65&site=485
66,486,https://web.iodp.tamu.edu/janusweb/sample/sample.cgi?leg=66&site=486,https://web.iodp.tamu.edu/janusweb/imaging/photo.cgi?leg=66&site=486,https://web.iodp.tamu.edu/janusweb/imaging/closeup.cgi?reporttype=I&leg=66&site=486
66,487,https://web.iodp.tamu.edu/janusweb/sample/sample.cgi?leg=66&site=487,https://web.iodp.tamu.edu/janusweb/imaging/photo.cgi?leg=66&site=487,not available
66,488,https://web.iodp.tamu.edu/janusweb/sample/sample.cgi?leg=66&site=488,https://web.iodp.tamu.edu/janusweb/imaging/photo.cgi?leg=66&site=488,https://web.iodp.tamu.edu/janusweb/imaging/closeup.cgi?reporttype=I&leg=66&site=488
66,489,https://web.iodp.tamu.edu/janusweb/sample/sample.cgi?leg=66&site=489,https://web.iodp.tamu.edu/janusweb/imaging/photo.cgi?leg=66&site=489,https://web.iodp.tamu.edu/janusweb/imaging/closeup.cgi?reporttype=I&leg=66&site=489
66,490,https://web.iodp.tamu.edu/janusweb/sample/sample.cgi?leg=66&site=490,https://web.iodp.tamu.edu/janusweb/imaging/photo.cgi?leg=66&site=490,https://web.iodp.tamu.edu/janusweb/imaging/closeup.cgi?reporttype=I&leg=66&site=490
66,491,https://web.iodp.tamu.edu/janusweb/sample/sample.cgi?leg=66&site=491,https://web.iodp.tamu.edu/janusweb/imaging/photo.cgi?leg=66&site=491,https://web.iodp.tamu.edu/janusweb/imaging/closeup.cgi?reporttype=I&leg=66&site=491
66,492,https://web.iodp.tamu.edu/janusweb/sample/sample.cgi?leg=66&site=492,https://web.iodp.tamu.edu/janusweb/imaging/photo.cgi?leg=66&site=492,https://web.iodp.tamu.edu/janusweb/imaging/closeup.cgi?reporttype=I&leg=66&site=492
66,493,https://web.iodp.tamu.edu/janusweb/sample/sample.cgi?leg=66&site=493,https://web.iodp.tamu.edu/janusweb/imaging/photo.cgi?leg=66&site=493,https://web.iodp.tamu.edu/janusweb/imaging/closeup.cgi?reporttype=I&leg=66&site=493
67,494,https://web.iodp.tamu.edu/janusweb/sample/sample.cgi?leg=67&site=494,https://web.iodp.tamu.edu/janusweb/imaging/photo.cgi?leg=67&site=494,https://web.iodp.tamu.edu/janusweb/imaging/closeup.cgi?reporttype=I&leg=67&site=494
67,495,https://web.iodp.tamu.edu/janusweb/sample/sample.cgi?leg=67&site=495,https://web.iodp.tamu.edu/janusweb/imaging/photo.cgi?leg=67&site=495,https://web.iodp.tamu.edu/janusweb/imaging/closeup.cgi?reporttype=I&leg=67&site=495
67,496,https://web.iodp.tamu.edu/janusweb/sample/sample.cgi?leg=67&site=496,https://web.iodp.tamu.edu/janusweb/imaging/photo.cgi?leg=67&site=496,https://web.iodp.tamu.edu/janusweb/imaging/closeup.cgi?reporttype=I&leg=67&site=496
67,497,https://web.iodp.tamu.edu/janusweb/sample/sample.cgi?leg=67&site=497,https://web.iodp.tamu.edu/janusweb/imaging/photo.cgi?leg=67&site=497,https://web.iodp.tamu.edu/janusweb/imaging/closeup.cgi?reporttype=I&leg=67&site=497
67,498,https://web.iodp.tamu.edu/janusweb/sample/sample.cgi?leg=67&site=498,https://web.iodp.tamu.edu/janusweb/imaging/photo.cgi?leg=67&site=498,https://web.iodp.tamu.edu/janusweb/imaging/closeup.cgi?reporttype=I&leg=67&site=498
67,499,https://web.iodp.tamu.edu/janusweb/sample/sample.cgi?leg=67&site=499,https://web.iodp.tamu.edu/janusweb/imaging/photo.cgi?leg=67&site=499,https://web.iodp.tamu.edu/janusweb/imaging/closeup.cgi?reporttype=I&leg=67&site=499
67,500,https://web.iodp.tamu.edu/janusweb/sample/sample.cgi?leg=67&site=500,https://web.iodp.tamu.edu/janusweb/imaging/photo.cgi?leg=67&site=500,https://web.iodp.tamu.edu/janusweb/imaging/closeup.cgi?reporttype=I&leg=67&site=500
68,501,https://web.iodp.tamu.edu/janusweb/sample/sample.cgi?leg=68&site=501,https://web.iodp.tamu.edu/janusweb/imaging/photo.cgi?leg=68&site=501,not available
68,502,https://web.iodp.tamu.edu/janusweb/sample/sample.cgi?leg=68&site=502,https://web.iodp.tamu.edu/janusweb/imaging/photo.cgi?leg=68&site=502,not available
68,503,https://web.iodp.tamu.edu/janusweb/sample/sample.cgi?leg=68&site=503,https://web.iodp.tamu.edu/janusweb/imaging/photo.cgi?leg=68&site=503,https://web.iodp.tamu.edu/janusweb/imaging/closeup.cgi?reporttype=I&leg=68&site=503
69,504,https://web.iodp.tamu.edu/janusweb/sample/sample.cgi?leg=69&site=504,https://web.iodp.tamu.edu/janusweb/imaging/photo.cgi?leg=69&site=504,not available
69,505,https://web.iodp.tamu.edu/janusweb/sample/sample.cgi?leg=69&site=505,https://web.iodp.tamu.edu/janusweb/imaging/photo.cgi?leg=69&site=505,not available
7,61,https://web.iodp.tamu.edu/janusweb/sample/sample.cgi?leg=7&site=61,https://web.iodp.tamu.edu/janusweb/imaging/photo.cgi?leg=7&site=61,not available
7,62,https://web.iodp.tamu.edu/janusweb/sample/sample.cgi?leg=7&site=62,https://web.iodp.tamu.edu/janusweb/imaging/photo.cgi?leg=7&site=62,not available
7,63,https://web.iodp.tamu.edu/janusweb/sample/sample.cgi?leg=7&site=63,https://web.iodp.tamu.edu/janusweb/imaging/photo.cgi?leg=7&site=63,not available
7,64,https://web.iodp.tamu.edu/janusweb/sample/sample.cgi?leg=7&site=64,https://web.iodp.tamu.edu/janusweb/imaging/photo.cgi?leg=7&site=64,not available
7,65,https://web.iodp.tamu.edu/janusweb/sample/sample.cgi?leg=7&site=65,https://web.iodp.tamu.edu/janusweb/imaging/photo.cgi?leg=7&site=65,not available
7,66,https://web.iodp.tamu.edu/janusweb/sample/sample.cgi?leg=7&site=66,https://web.iodp.tamu.edu/janusweb/imaging/photo.cgi?leg=7&site=66,not available
7,67,https://web.iodp.tamu.edu/janusweb/sample/sample.cgi?leg=7&site=67,https://web.iodp.tamu.edu/janusweb/imaging/photo.cgi?leg=7&site=67,not available
70,504,https://web.iodp.tamu.edu/janusweb/sample/sample.cgi?leg=70&site=504,https://web.iodp.tamu.edu/janusweb/imaging/photo.cgi?leg=70&site=504,https://web.iodp.tamu.edu/janusweb/imaging/closeup.cgi?reporttype=I&leg=70&site=504
70,506,https://web.iodp.tamu.edu/janusweb/sample/sample.cgi?leg=70&site=506,https://web.iodp.tamu.edu/janusweb/imaging/photo.cgi?leg=70&site=506,https://web.iodp.tamu.edu/janusweb/imaging/closeup.cgi?reporttype=I&leg=70&site=506
70,507,https://web.iodp.tamu.edu/janusweb/sample/sample.cgi?leg=70&site=507,https://web.iodp.tamu.edu/janusweb/imaging/photo.cgi?leg=70&site=507,https://web.iodp.tamu.edu/janusweb/imaging/closeup.cgi?reporttype=I&leg=70&site=507
70,508,https://web.iodp.tamu.edu/janusweb/sample/sample.cgi?leg=70&site=508,https://web.iodp.tamu.edu/janusweb/imaging/photo.cgi?leg=70&site=508,https://web.iodp.tamu.edu/janusweb/imaging/closeup.cgi?reporttype=I&leg=70&site=508
70,509,https://web.iodp.tamu.edu/janusweb/sample/sample.cgi?leg=70&site=509,https://web.iodp.tamu.edu/janusweb/imaging/photo.cgi?leg=70&site=509,https://web.iodp.tamu.edu/janusweb/imaging/closeup.cgi?reporttype=I&leg=70&site=509
70,510,https://web.iodp.tamu.edu/janusweb/sample/sample.cgi?leg=70&site=510,https://web.iodp.tamu.edu/janusweb/imaging/photo.cgi?leg=70&site=510,https://web.iodp.tamu.edu/janusweb/imaging/closeup.cgi?reporttype=I&leg=70&site=510
71,511,https://web.iodp.tamu.edu/janusweb/sample/sample.cgi?leg=71&site=511,https://web.iodp.tamu.edu/janusweb/imaging/photo.cgi?leg=71&site=511,https://web.iodp.tamu.edu/janusweb/imaging/closeup.cgi?reporttype=I&leg=71&site=511
71,512,https://web.iodp.tamu.edu/janusweb/sample/sample.cgi?leg=71&site=512,https://web.iodp.tamu.edu/janusweb/imaging/photo.cgi?leg=71&site=512,not available
71,513,https://web.iodp.tamu.edu/janusweb/sample/sample.cgi?leg=71&site=513,https://web.iodp.tamu.edu/janusweb/imaging/photo.cgi?leg=71&site=513,https://web.iodp.tamu.edu/janusweb/imaging/closeup.cgi?reporttype=I&leg=71&site=513
71,514,https://web.iodp.tamu.edu/janusweb/sample/sample.cgi?leg=71&site=514,https://web.iodp.tamu.edu/janusweb/imaging/photo.cgi?leg=71&site=514,https://web.iodp.tamu.edu/janusweb/imaging/closeup.cgi?reporttype=I&leg=71&site=514
72,515,https://web.iodp.tamu.edu/janusweb/sample/sample.cgi?leg=72&site=515,https://web.iodp.tamu.edu/janusweb/imaging/photo.cgi?leg=72&site=515,https://web.iodp.tamu.edu/janusweb/imaging/closeup.cgi?reporttype=I&leg=72&site=515
72,516,https://web.iodp.tamu.edu/janusweb/sample/sample.cgi?leg=72&site=516,https://web.iodp.tamu.edu/janusweb/imaging/photo.cgi?leg=72&site=516,https://web.iodp.tamu.edu/janusweb/imaging/closeup.cgi?reporttype=I&leg=72&site=516
72,517,https://web.iodp.tamu.edu/janusweb/sample/sample.cgi?leg=72&site=517,https://web.iodp.tamu.edu/janusweb/imaging/photo.cgi?leg=72&site=517,not available
72,518,https://web.iodp.tamu.edu/janusweb/sample/sample.cgi?leg=72&site=518,https://web.iodp.tamu.edu/janusweb/imaging/photo.cgi?leg=72&site=518,not available
73,519,https://web.iodp.tamu.edu/janusweb/sample/sample.cgi?leg=73&site=519,https://web.iodp.tamu.edu/janusweb/imaging/photo.cgi?leg=73&site=519,https://web.iodp.tamu.edu/janusweb/imaging/closeup.cgi?reporttype=I&leg=73&site=519
73,520,https://web.iodp.tamu.edu/janusweb/sample/sample.cgi?leg=73&site=520,https://web.iodp.tamu.edu/janusweb/imaging/photo.cgi?leg=73&site=520,https://web.iodp.tamu.edu/janusweb/imaging/closeup.cgi?reporttype=I&leg=73&site=520
73,521,https://web.iodp.tamu.edu/janusweb/sample/sample.cgi?leg=73&site=521,https://web.iodp.tamu.edu/janusweb/imaging/photo.cgi?leg=73&site=521,https://web.iodp.tamu.edu/janusweb/imaging/closeup.cgi?reporttype=I&leg=73&site=521
73,522,https://web.iodp.tamu.edu/janusweb/sample/sample.cgi?leg=73&site=522,https://web.iodp.tamu.edu/janusweb/imaging/photo.cgi?leg=73&site=522,https://web.iodp.tamu.edu/janusweb/imaging/closeup.cgi?reporttype=I&leg=73&site=522
73,523,https://web.iodp.tamu.edu/janusweb/sample/sample.cgi?leg=73&site=523,https://web.iodp.tamu.edu/janusweb/imaging/photo.cgi?leg=73&site=523,https://web.iodp.tamu.edu/janusweb/imaging/closeup.cgi?reporttype=I&leg=73&site=523
73,524,https://web.iodp.tamu.edu/janusweb/sample/sample.cgi?leg=73&site=524,https://web.iodp.tamu.edu/janusweb/imaging/photo.cgi?leg=73&site=524,https://web.iodp.tamu.edu/janusweb/imaging/closeup.cgi?reporttype=I&leg=73&site=524
74,525,https://web.iodp.tamu.edu/janusweb/sample/sample.cgi?leg=74&site=525,https://web.iodp.tamu.edu/janusweb/imaging/photo.cgi?leg=74&site=525,https://web.iodp.tamu.edu/janusweb/imaging/closeup.cgi?reporttype=I&leg=74&site=525
74,526,https://web.iodp.tamu.edu/janusweb/sample/sample.cgi?leg=74&site=526,https://web.iodp.tamu.edu/janusweb/imaging/photo.cgi?leg=74&site=526,https://web.iodp.tamu.edu/janusweb/imaging/closeup.cgi?reporttype=I&leg=74&site=526
74,527,https://web.iodp.tamu.edu/janusweb/sample/sample.cgi?leg=74&site=527,https://web.iodp.tamu.edu/janusweb/imaging/photo.cgi?leg=74&site=527,https://web.iodp.tamu.edu/janusweb/imaging/closeup.cgi?reporttype=I&leg=74&site=527
74,528,https://web.iodp.tamu.edu/janusweb/sample/sample.cgi?leg=74&site=528,https://web.iodp.tamu.edu/janusweb/imaging/photo.cgi?leg=74&site=528,https://web.iodp.tamu.edu/janusweb/imaging/closeup.cgi?reporttype=I&leg=74&site=528
74,529,https://web.iodp.tamu.edu/janusweb/sample/sample.cgi?leg=74&site=529,https://web.iodp.tamu.edu/janusweb/imaging/photo.cgi?leg=74&site=529,https://web.iodp.tamu.edu/janusweb/imaging/closeup.cgi?reporttype=I&leg=74&site=529
75,530,https://web.iodp.tamu.edu/janusweb/sample/sample.cgi?leg=75&site=530,https://web.iodp.tamu.edu/janusweb/imaging/photo.cgi?leg=75&site=530,https://web.iodp.tamu.edu/janusweb/imaging/closeup.cgi?reporttype=I&leg=75&site=530
75,531,https://web.iodp.tamu.edu/janusweb/sample/sample.cgi?leg=75&site=531,https://web.iodp.tamu.edu/janusweb/imaging/photo.cgi?leg=75&site=531,not available
75,532,https://web.iodp.tamu.edu/janusweb/sample/sample.cgi?leg=75&site=532,https://web.iodp.tamu.edu/janusweb/imaging/photo.cgi?leg=75&site=532,https://web.iodp.tamu.edu/janusweb/imaging/closeup.cgi?reporttype=I&leg=75&site=532
76,533,https://web.iodp.tamu.edu/janusweb/sample/sample.cgi?leg=76&site=533,https://web.iodp.tamu.edu/janusweb/imaging/photo.cgi?leg=76&site=533,https://web.iodp.tamu.edu/janusweb/imaging/closeup.cgi?reporttype=I&leg=76&site=533
76,534,https://web.iodp.tamu.edu/janusweb/sample/sample.cgi?leg=76&site=534,https://web.iodp.tamu.edu/janusweb/imaging/photo.cgi?leg=76&site=534,https://web.iodp.tamu.edu/janusweb/imaging/closeup.cgi?reporttype=I&leg=76&site=534
77,535,https://web.iodp.tamu.edu/janusweb/sample/sample.cgi?leg=77&site=535,https://web.iodp.tamu.edu/janusweb/imaging/photo.cgi?leg=77&site=535,not available
77,536,https://web.iodp.tamu.edu/janusweb/sample/sample.cgi?leg=77&site=536,https://web.iodp.tamu.edu/janusweb/imaging/photo.cgi?leg=77&site=536,not available
77,537,https://web.iodp.tamu.edu/janusweb/sample/sample.cgi?leg=77&site=537,https://web.iodp.tamu.edu/janusweb/imaging/photo.cgi?leg=77&site=537,not available
77,538,https://web.iodp.tamu.edu/janusweb/sample/sample.cgi?leg=77&site=538,https://web.iodp.tamu.edu/janusweb/imaging/photo.cgi?leg=77&site=538,not available
77,539,https://web.iodp.tamu.edu/janusweb/sample/sample.cgi?leg=77&site=539,https://web.iodp.tamu.edu/janusweb/imaging/photo.cgi?leg=77&site=539,not available
77,540,https://web.iodp.tamu.edu/janusweb/sample/sample.cgi?leg=77&site=540,https://web.iodp.tamu.edu/janusweb/imaging/photo.cgi?leg=77&site=540,not available
78,541,https://web.iodp.tamu.edu/janusweb/sample/sample.cgi?leg=78&site=541,https://web.iodp.tamu.edu/janusweb/imaging/photo.cgi?leg=78&site=541,https://web.iodp.tamu.edu/janusweb/imaging/closeup.cgi?reporttype=I&leg=78&site=541
78,542,https://web.iodp.tamu.edu/janusweb/sample/sample.cgi?leg=78&site=542,https://web.iodp.tamu.edu/janusweb/imaging/photo.cgi?leg=78&site=542,https://web.iodp.tamu.edu/janusweb/imaging/closeup.cgi?reporttype=I&leg=78&site=542
78,543,https://web.iodp.tamu.edu/janusweb/sample/sample.cgi?leg=78&site=543,https://web.iodp.tamu.edu/janusweb/imaging/photo.cgi?leg=78&site=543,https://web.iodp.tamu.edu/janusweb/imaging/closeup.cgi?reporttype=I&leg=78&site=543
79,544,https://web.iodp.tamu.edu/janusweb/sample/sample.cgi?leg=79&site=544,https://web.iodp.tamu.edu/janusweb/imaging/photo.cgi?leg=79&site=544,https://web.iodp.tamu.edu/janusweb/imaging/closeup.cgi?reporttype=I&leg=79&site=544
79,545,https://web.iodp.tamu.edu/janusweb/sample/sample.cgi?leg=79&site=545,https://web.iodp.tamu.edu/janusweb/imaging/photo.cgi?leg=79&site=545,https://web.iodp.tamu.edu/janusweb/imaging/closeup.cgi?reporttype=I&leg=79&site=545
79,546,https://web.iodp.tamu.edu/janusweb/sample/sample.cgi?leg=79&site=546,https://web.iodp.tamu.edu/janusweb/imaging/photo.cgi?leg=79&site=546,https://web.iodp.tamu.edu/janusweb/imaging/closeup.cgi?reporttype=I&leg=79&site=546
79,547,https://web.iodp.tamu.edu/janusweb/sample/sample.cgi?leg=79&site=547,https://web.iodp.tamu.edu/janusweb/imaging/photo.cgi?leg=79&site=547,https://web.iodp.tamu.edu/janusweb/imaging/closeup.cgi?reporttype=I&leg=79&site=547
8,68,https://web.iodp.tamu.edu/janusweb/sample/sample.cgi?leg=8&site=68,https://web.iodp.tamu.edu/janusweb/imaging/photo.cgi?leg=8&site=68,not available
8,69,https://web.iodp.tamu.edu/janusweb/sample/sample.cgi?leg=8&site=69,https://web.iodp.tamu.edu/janusweb/imaging/photo.cgi?leg=8&site=69,not available
8,70,https://web.iodp.tamu.edu/janusweb/sample/sample.cgi?leg=8&site=70,https://web.iodp.tamu.edu/janusweb/imaging/photo.cgi?leg=8&site=70,not available
8,71,https://web.iodp.tamu.edu/janusweb/sample/sample.cgi?leg=8&site=71,https://web.iodp.tamu.edu/janusweb/imaging/photo.cgi?leg=8&site=71,not available
8,72,https://web.iodp.tamu.edu/janusweb/sample/sample.cgi?leg=8&site=72,https://web.iodp.tamu.edu/janusweb/imaging/photo.cgi?leg=8&site=72,not available
8,73,https://web.iodp.tamu.edu/janusweb/sample/sample.cgi?leg=8&site=73,https://web.iodp.tamu.edu/janusweb/imaging/photo.cgi?leg=8&site=73,not available
8,74,https://web.iodp.tamu.edu/janusweb/sample/sample.cgi?leg=8&site=74,https://web.iodp.tamu.edu/janusweb/imaging/photo.cgi?leg=8&site=74,not available
8,75,https://web.iodp.tamu.edu/janusweb/sample/sample.cgi?leg=8&site=75,https://web.iodp.tamu.edu/janusweb/imaging/photo.cgi?leg=8&site=75,not available
80,548,https://web.iodp.tamu.edu/janusweb/sample/sample.cgi?leg=80&site=548,https://web.iodp.tamu.edu/janusweb/imaging/photo.cgi?leg=80&site=548,https://web.iodp.tamu.edu/janusweb/imaging/closeup.cgi?reporttype=I&leg=80&site=548
80,549,https://web.iodp.tamu.edu/janusweb/sample/sample.cgi?leg=80&site=549,https://web.iodp.tamu.edu/janusweb/imaging/photo.cgi?leg=80&site=549,https://web.iodp.tamu.edu/janusweb/imaging/closeup.cgi?reporttype=I&leg=80&site=549
80,550,https://web.iodp.tamu.edu/janusweb/sample/sample.cgi?leg=80&site=550,https://web.iodp.tamu.edu/janusweb/imaging/photo.cgi?leg=80&site=550,https://web.iodp.tamu.edu/janusweb/imaging/closeup.cgi?reporttype=I&leg=80&site=550
80,551,https://web.iodp.tamu.edu/janusweb/sample/sample.cgi?leg=80&site=551,https://web.iodp.tamu.edu/janusweb/imaging/photo.cgi?leg=80&site=551,https://web.iodp.tamu.edu/janusweb/imaging/closeup.cgi?reporttype=I&leg=80&site=551
81,552,https://web.iodp.tamu.edu/janusweb/sample/sample.cgi?leg=81&site=552,https://web.iodp.tamu.edu/janusweb/imaging/photo.cgi?leg=81&site=552,https://web.iodp.tamu.edu/janusweb/imaging/closeup.cgi?reporttype=I&leg=81&site=552
81,553,https://web.iodp.tamu.edu/janusweb/sample/sample.cgi?leg=81&site=553,https://web.iodp.tamu.edu/janusweb/imaging/photo.cgi?leg=81&site=553,https://web.iodp.tamu.edu/janusweb/imaging/closeup.cgi?reporttype=I&leg=81&site=553
81,554,https://web.iodp.tamu.edu/janusweb/sample/sample.cgi?leg=81&site=554,https://web.iodp.tamu.edu/janusweb/imaging/photo.cgi?leg=81&site=554,https://web.iodp.tamu.edu/janusweb/imaging/closeup.cgi?reporttype=I&leg=81&site=554
81,555,https://web.iodp.tamu.edu/janusweb/sample/sample.cgi?leg=81&site=555,https://web.iodp.tamu.edu/janusweb/imaging/photo.cgi?leg=81&site=555,https://web.iodp.tamu.edu/janusweb/imaging/closeup.cgi?reporttype=I&leg=81&site=555
82,556,https://web.iodp.tamu.edu/janusweb/sample/sample.cgi?leg=82&site=556,https://web.iodp.tamu.edu/janusweb/imaging/photo.cgi?leg=82&site=556,https://web.iodp.tamu.edu/janusweb/imaging/closeup.cgi?reporttype=I&leg=82&site=556
82,557,https://web.iodp.tamu.edu/janusweb/sample/sample.cgi?leg=82&site=557,https://web.iodp.tamu.edu/janusweb/imaging/photo.cgi?leg=82&site=557,https://web.iodp.tamu.edu/janusweb/imaging/closeup.cgi?reporttype=I&leg=82&site=557
82,558,https://web.iodp.tamu.edu/janusweb/sample/sample.cgi?leg=82&site=558,https://web.iodp.tamu.edu/janusweb/imaging/photo.cgi?leg=82&site=558,https://web.iodp.tamu.edu/janusweb/imaging/closeup.cgi?reporttype=I&leg=82&site=558
82,559,https://web.iodp.tamu.edu/janusweb/sample/sample.cgi?leg=82&site=559,https://web.iodp.tamu.edu/janusweb/imaging/photo.cgi?leg=82&site=559,not available
82,560,https://web.iodp.tamu.edu/janusweb/sample/sample.cgi?leg=82&site=560,https://web.iodp.tamu.edu/janusweb/imaging/photo.cgi?leg=82&site=560,not available
82,561,https://web.iodp.tamu.edu/janusweb/sample/sample.cgi?leg=82&site=561,https://web.iodp.tamu.edu/janusweb/imaging/photo.cgi?leg=82&site=561,not available
82,562,https://web.iodp.tamu.edu/janusweb/sample/sample.cgi?leg=82&site=562,https://web.iodp.tamu.edu/janusweb/imaging/photo.cgi?leg=82&site=562,https://web.iodp.tamu.edu/janusweb/imaging/closeup.cgi?reporttype=I&leg=82&site=562
82,563,https://web.iodp.tamu.edu/janusweb/sample/sample.cgi?leg=82&site=563,https://web.iodp.tamu.edu/janusweb/imaging/photo.cgi?leg=82&site=563,not available
82,564,https://web.iodp.tamu.edu/janusweb/sample/sample.cgi?leg=82&site=564,https://web.iodp.tamu.edu/janusweb/imaging/photo.cgi?leg=82&site=564,https://web.iodp.tamu.edu/janusweb/imaging/closeup.cgi?reporttype=I&leg=82&site=564
83,504,https://web.iodp.tamu.edu/janusweb/sample/sample.cgi?leg=83&site=504,https://web.iodp.tamu.edu/janusweb/imaging/photo.cgi?leg=83&site=504,https://web.iodp.tamu.edu/janusweb/imaging/closeup.cgi?reporttype=I&leg=83&site=504
84,565,https://web.iodp.tamu.edu/janusweb/sample/sample.cgi?leg=84&site=565,https://web.iodp.tamu.edu/janusweb/imaging/photo.cgi?leg=84&site=565,https://web.iodp.tamu.edu/janusweb/imaging/closeup.cgi?reporttype=I&leg=84&site=565
84,566,https://web.iodp.tamu.edu/janusweb/sample/sample.cgi?leg=84&site=566,https://web.iodp.tamu.edu/janusweb/imaging/photo.cgi?leg=84&site=566,https://web.iodp.tamu.edu/janusweb/imaging/closeup.cgi?reporttype=I&leg=84&site=566
84,567,https://web.iodp.tamu.edu/janusweb/sample/sample.cgi?leg=84&site=567,https://web.iodp.tamu.edu/janusweb/imaging/photo.cgi?leg=84&site=567,https://web.iodp.tamu.edu/janusweb/imaging/closeup.cgi?reporttype=I&leg=84&site=567
84,568,https://web.iodp.tamu.edu/janusweb/sample/sample.cgi?leg=84&site=568,https://web.iodp.tamu.edu/janusweb/imaging/photo.cgi?leg=84&site=568,https://web.iodp.tamu.edu/janusweb/imaging/closeup.cgi?reporttype=I&leg=84&site=568
84,569,https://web.iodp.tamu.edu/janusweb/sample/sample.cgi?leg=84&site=569,https://web.iodp.tamu.edu/janusweb/imaging/photo.cgi?leg=84&site=569,https://web.iodp.tamu.edu/janusweb/imaging/closeup.cgi?reporttype=I&leg=84&site=569
84,570,https://web.iodp.tamu.edu/janusweb/sample/sample.cgi?leg=84&site=570,https://web.iodp.tamu.edu/janusweb/imaging/photo.cgi?leg=84&site=570,https://web.iodp.tamu.edu/janusweb/imaging/closeup.cgi?reporttype=I&leg=84&site=570
85,571,https://web.iodp.tamu.edu/janusweb/sample/sample.cgi?leg=85&site=571,https://web.iodp.tamu.edu/janusweb/imaging/photo.cgi?leg=85&site=571,https://web.iodp.tamu.edu/janusweb/imaging/closeup.cgi?reporttype=I&leg=85&site=571
85,572,https://web.iodp.tamu.edu/janusweb/sample/sample.cgi?leg=85&site=572,https://web.iodp.tamu.edu/janusweb/imaging/photo.cgi?leg=85&site=572,https://web.iodp.tamu.edu/janusweb/imaging/closeup.cgi?reporttype=I&leg=85&site=572
85,573,https://web.iodp.tamu.edu/janusweb/sample/sample.cgi?leg=85&site=573,https://web.iodp.tamu.edu/janusweb/imaging/photo.cgi?leg=85&site=573,https://web.iodp.tamu.edu/janusweb/imaging/closeup.cgi?reporttype=I&leg=85&site=573
85,574,https://web.iodp.tamu.edu/janusweb/sample/sample.cgi?leg=85&site=574,https://web.iodp.tamu.edu/janusweb/imaging/photo.cgi?leg=85&site=574,not available
85,575,https://web.iodp.tamu.edu/janusweb/sample/sample.cgi?leg=85&site=575,https://web.iodp.tamu.edu/janusweb/imaging/photo.cgi?leg=85&site=575,https://web.iodp.tamu.edu/janusweb/imaging/closeup.cgi?reporttype=I&leg=85&site=575
86,576,https://web.iodp.tamu.edu/janusweb/sample/sample.cgi?leg=86&site=576,https://web.iodp.tamu.edu/janusweb/imaging/photo.cgi?leg=86&site=576,https://web.iodp.tamu.edu/janusweb/imaging/closeup.cgi?reporttype=I&leg=86&site=576
86,577,https://web.iodp.tamu.edu/janusweb/sample/sample.cgi?leg=86&site=577,https://web.iodp.tamu.edu/janusweb/imaging/photo.cgi?leg=86&site=577,https://web.iodp.tamu.edu/janusweb/imaging/closeup.cgi?reporttype=I&leg=86&site=577
86,578,https://web.iodp.tamu.edu/janusweb/sample/sample.cgi?leg=86&site=578,https://web.iodp.tamu.edu/janusweb/imaging/photo.cgi?leg=86&site=578,https://web.iodp.tamu.edu/janusweb/imaging/closeup.cgi?reporttype=I&leg=86&site=578
86,579,https://web.iodp.tamu.edu/janusweb/sample/sample.cgi?leg=86&site=579,https://web.iodp.tamu.edu/janusweb/imaging/photo.cgi?leg=86&site=579,https://web.iodp.tamu.edu/janusweb/imaging/closeup.cgi?reporttype=I&leg=86&site=579
86,580,https://web.iodp.tamu.edu/janusweb/sample/sample.cgi?leg=86&site=580,https://web.iodp.tamu.edu/janusweb/imaging/photo.cgi?leg=86&site=580,https://web.iodp.tamu.edu/janusweb/imaging/closeup.cgi?reporttype=I&leg=86&site=580
