leg_exp,site,samples,core_comp_photo,core_closeup_img,ts_img
119,745,https://web.iodp.tamu.edu/janusweb/sample/sample.cgi?leg=119&site=745,https://web.iodp.tamu.edu/janusweb/imaging/photo.cgi?leg=119&site=745,https://web.iodp.tamu.edu/janusweb/imaging/closeup.cgi?reporttype=I&leg=119&site=745,no data available
119,746,https://web.iodp.tamu.edu/janusweb/sample/sample.cgi?leg=119&site=746,https://web.iodp.tamu.edu/janusweb/imaging/photo.cgi?leg=119&site=746,https://web.iodp.tamu.edu/janusweb/imaging/closeup.cgi?reporttype=I&leg=119&site=746,no data available
120,747,https://web.iodp.tamu.edu/janusweb/sample/sample.cgi?leg=120&site=747,https://web.iodp.tamu.edu/janusweb/imaging/photo.cgi?leg=120&site=747,https://web.iodp.tamu.edu/janusweb/imaging/closeup.cgi?reporttype=I&leg=120&site=747,no data available
120,748,https://web.iodp.tamu.edu/janusweb/sample/sample.cgi?leg=120&site=748,https://web.iodp.tamu.edu/janusweb/imaging/photo.cgi?leg=120&site=748,https://web.iodp.tamu.edu/janusweb/imaging/closeup.cgi?reporttype=I&leg=120&site=748,no data available
120,749,https://web.iodp.tamu.edu/janusweb/sample/sample.cgi?leg=120&site=749,https://web.iodp.tamu.edu/janusweb/imaging/photo.cgi?leg=120&site=749,https://web.iodp.tamu.edu/janusweb/imaging/closeup.cgi?reporttype=I&leg=120&site=749,no data available
120,750,https://web.iodp.tamu.edu/janusweb/sample/sample.cgi?leg=120&site=750,https://web.iodp.tamu.edu/janusweb/imaging/photo.cgi?leg=120&site=750,https://web.iodp.tamu.edu/janusweb/imaging/closeup.cgi?reporttype=I&leg=120&site=750,no data available
120,751,https://web.iodp.tamu.edu/janusweb/sample/sample.cgi?leg=120&site=751,https://web.iodp.tamu.edu/janusweb/imaging/photo.cgi?leg=120&site=751,https://web.iodp.tamu.edu/janusweb/imaging/closeup.cgi?reporttype=I&leg=120&site=751,no data available
121,752,https://web.iodp.tamu.edu/janusweb/sample/sample.cgi?leg=121&site=752,https://web.iodp.tamu.edu/janusweb/imaging/photo.cgi?leg=121&site=752,https://web.iodp.tamu.edu/janusweb/imaging/closeup.cgi?reporttype=I&leg=121&site=752,no data available
121,753,https://web.iodp.tamu.edu/janusweb/sample/sample.cgi?leg=121&site=753,https://web.iodp.tamu.edu/janusweb/imaging/photo.cgi?leg=121&site=753,https://web.iodp.tamu.edu/janusweb/imaging/closeup.cgi?reporttype=I&leg=121&site=753,no data available
121,754,https://web.iodp.tamu.edu/janusweb/sample/sample.cgi?leg=121&site=754,https://web.iodp.tamu.edu/janusweb/imaging/photo.cgi?leg=121&site=754,https://web.iodp.tamu.edu/janusweb/imaging/closeup.cgi?reporttype=I&leg=121&site=754,no data available
121,755,https://web.iodp.tamu.edu/janusweb/sample/sample.cgi?leg=121&site=755,https://web.iodp.tamu.edu/janusweb/imaging/photo.cgi?leg=121&site=755,https://web.iodp.tamu.edu/janusweb/imaging/closeup.cgi?reporttype=I&leg=121&site=755,no data available
121,756,https://web.iodp.tamu.edu/janusweb/sample/sample.cgi?leg=121&site=756,https://web.iodp.tamu.edu/janusweb/imaging/photo.cgi?leg=121&site=756,no data available,no data available
121,757,https://web.iodp.tamu.edu/janusweb/sample/sample.cgi?leg=121&site=757,https://web.iodp.tamu.edu/janusweb/imaging/photo.cgi?leg=121&site=757,https://web.iodp.tamu.edu/janusweb/imaging/closeup.cgi?reporttype=I&leg=121&site=757,no data available
121,758,https://web.iodp.tamu.edu/janusweb/sample/sample.cgi?leg=121&site=758,https://web.iodp.tamu.edu/janusweb/imaging/photo.cgi?leg=121&site=758,https://web.iodp.tamu.edu/janusweb/imaging/closeup.cgi?reporttype=I&leg=121&site=758,no data available
122,759,https://web.iodp.tamu.edu/janusweb/sample/sample.cgi?leg=122&site=759,https://web.iodp.tamu.edu/janusweb/imaging/photo.cgi?leg=122&site=759,https://web.iodp.tamu.edu/janusweb/imaging/closeup.cgi?reporttype=I&leg=122&site=759,no data available
122,760,https://web.iodp.tamu.edu/janusweb/sample/sample.cgi?leg=122&site=760,https://web.iodp.tamu.edu/janusweb/imaging/photo.cgi?leg=122&site=760,https://web.iodp.tamu.edu/janusweb/imaging/closeup.cgi?reporttype=I&leg=122&site=760,no data available
122,761,https://web.iodp.tamu.edu/janusweb/sample/sample.cgi?leg=122&site=761,https://web.iodp.tamu.edu/janusweb/imaging/photo.cgi?leg=122&site=761,https://web.iodp.tamu.edu/janusweb/imaging/closeup.cgi?reporttype=I&leg=122&site=761,no data available
122,762,https://web.iodp.tamu.edu/janusweb/sample/sample.cgi?leg=122&site=762,https://web.iodp.tamu.edu/janusweb/imaging/photo.cgi?leg=122&site=762,https://web.iodp.tamu.edu/janusweb/imaging/closeup.cgi?reporttype=I&leg=122&site=762,no data available
122,763,https://web.iodp.tamu.edu/janusweb/sample/sample.cgi?leg=122&site=763,https://web.iodp.tamu.edu/janusweb/imaging/photo.cgi?leg=122&site=763,https://web.iodp.tamu.edu/janusweb/imaging/closeup.cgi?reporttype=I&leg=122&site=763,no data available
122,764,https://web.iodp.tamu.edu/janusweb/sample/sample.cgi?leg=122&site=764,https://web.iodp.tamu.edu/janusweb/imaging/photo.cgi?leg=122&site=764,https://web.iodp.tamu.edu/janusweb/imaging/closeup.cgi?reporttype=I&leg=122&site=764,no data available
123,765,https://web.iodp.tamu.edu/janusweb/sample/sample.cgi?leg=123&site=765,https://web.iodp.tamu.edu/janusweb/imaging/photo.cgi?leg=123&site=765,https://web.iodp.tamu.edu/janusweb/imaging/closeup.cgi?reporttype=I&leg=123&site=765,no data available
123,766,https://web.iodp.tamu.edu/janusweb/sample/sample.cgi?leg=123&site=766,https://web.iodp.tamu.edu/janusweb/imaging/photo.cgi?leg=123&site=766,https://web.iodp.tamu.edu/janusweb/imaging/closeup.cgi?reporttype=I&leg=123&site=766,no data available
124,767,https://web.iodp.tamu.edu/janusweb/sample/sample.cgi?leg=124&site=767,https://web.iodp.tamu.edu/janusweb/imaging/photo.cgi?leg=124&site=767,https://web.iodp.tamu.edu/janusweb/imaging/closeup.cgi?reporttype=I&leg=124&site=767,no data available
124,768,https://web.iodp.tamu.edu/janusweb/sample/sample.cgi?leg=124&site=768,https://web.iodp.tamu.edu/janusweb/imaging/photo.cgi?leg=124&site=768,https://web.iodp.tamu.edu/janusweb/imaging/closeup.cgi?reporttype=I&leg=124&site=768,no data available
124,769,https://web.iodp.tamu.edu/janusweb/sample/sample.cgi?leg=124&site=769,https://web.iodp.tamu.edu/janusweb/imaging/photo.cgi?leg=124&site=769,https://web.iodp.tamu.edu/janusweb/imaging/closeup.cgi?reporttype=I&leg=124&site=769,no data available
124,770,https://web.iodp.tamu.edu/janusweb/sample/sample.cgi?leg=124&site=770,https://web.iodp.tamu.edu/janusweb/imaging/photo.cgi?leg=124&site=770,https://web.iodp.tamu.edu/janusweb/imaging/closeup.cgi?reporttype=I&leg=124&site=770,no data available
124,771,https://web.iodp.tamu.edu/janusweb/sample/sample.cgi?leg=124&site=771,https://web.iodp.tamu.edu/janusweb/imaging/photo.cgi?leg=124&site=771,no data available,no data available
124,772,https://web.iodp.tamu.edu/janusweb/sample/sample.cgi?leg=124&site=772,https://web.iodp.tamu.edu/janusweb/imaging/photo.cgi?leg=124&site=772,no data available,no data available
124,773,https://web.iodp.tamu.edu/janusweb/sample/sample.cgi?leg=124&site=773,https://web.iodp.tamu.edu/janusweb/imaging/photo.cgi?leg=124&site=773,no data available,no data available
124,774,https://web.iodp.tamu.edu/janusweb/sample/sample.cgi?leg=124&site=774,https://web.iodp.tamu.edu/janusweb/imaging/photo.cgi?leg=124&site=774,no data available,no data available
124,775,https://web.iodp.tamu.edu/janusweb/sample/sample.cgi?leg=124&site=775,https://web.iodp.tamu.edu/janusweb/imaging/photo.cgi?leg=124&site=775,no data available,no data available
124,776,https://web.iodp.tamu.edu/janusweb/sample/sample.cgi?leg=124&site=776,https://web.iodp.tamu.edu/janusweb/imaging/photo.cgi?leg=124&site=776,no data available,no data available
124,777,https://web.iodp.tamu.edu/janusweb/sample/sample.cgi?leg=124&site=777,https://web.iodp.tamu.edu/janusweb/imaging/photo.cgi?leg=124&site=777,no data available,no data available
125,778,https://web.iodp.tamu.edu/janusweb/sample/sample.cgi?leg=125&site=778,https://web.iodp.tamu.edu/janusweb/imaging/photo.cgi?leg=125&site=778,https://web.iodp.tamu.edu/janusweb/imaging/closeup.cgi?reporttype=I&leg=125&site=778,no data available
125,779,https://web.iodp.tamu.edu/janusweb/sample/sample.cgi?leg=125&site=779,https://web.iodp.tamu.edu/janusweb/imaging/photo.cgi?leg=125&site=779,https://web.iodp.tamu.edu/janusweb/imaging/closeup.cgi?reporttype=I&leg=125&site=779,no data available
125,780,https://web.iodp.tamu.edu/janusweb/sample/sample.cgi?leg=125&site=780,https://web.iodp.tamu.edu/janusweb/imaging/photo.cgi?leg=125&site=780,https://web.iodp.tamu.edu/janusweb/imaging/closeup.cgi?reporttype=I&leg=125&site=780,no data available
125,781,https://web.iodp.tamu.edu/janusweb/sample/sample.cgi?leg=125&site=781,https://web.iodp.tamu.edu/janusweb/imaging/photo.cgi?leg=125&site=781,https://web.iodp.tamu.edu/janusweb/imaging/closeup.cgi?reporttype=I&leg=125&site=781,no data available
125,782,https://web.iodp.tamu.edu/janusweb/sample/sample.cgi?leg=125&site=782,https://web.iodp.tamu.edu/janusweb/imaging/photo.cgi?leg=125&site=782,https://web.iodp.tamu.edu/janusweb/imaging/closeup.cgi?reporttype=I&leg=125&site=782,no data available
125,783,https://web.iodp.tamu.edu/janusweb/sample/sample.cgi?leg=125&site=783,https://web.iodp.tamu.edu/janusweb/imaging/photo.cgi?leg=125&site=783,https://web.iodp.tamu.edu/janusweb/imaging/closeup.cgi?reporttype=I&leg=125&site=783,no data available
125,784,https://web.iodp.tamu.edu/janusweb/sample/sample.cgi?leg=125&site=784,https://web.iodp.tamu.edu/janusweb/imaging/photo.cgi?leg=125&site=784,https://web.iodp.tamu.edu/janusweb/imaging/closeup.cgi?reporttype=I&leg=125&site=784,no data available
125,785,https://web.iodp.tamu.edu/janusweb/sample/sample.cgi?leg=125&site=785,https://web.iodp.tamu.edu/janusweb/imaging/photo.cgi?leg=125&site=785,no data available,no data available
125,786,https://web.iodp.tamu.edu/janusweb/sample/sample.cgi?leg=125&site=786,https://web.iodp.tamu.edu/janusweb/imaging/photo.cgi?leg=125&site=786,https://web.iodp.tamu.edu/janusweb/imaging/closeup.cgi?reporttype=I&leg=125&site=786,no data available
126,787,https://web.iodp.tamu.edu/janusweb/sample/sample.cgi?leg=126&site=787,https://web.iodp.tamu.edu/janusweb/imaging/photo.cgi?leg=126&site=787,https://web.iodp.tamu.edu/janusweb/imaging/closeup.cgi?reporttype=I&leg=126&site=787,no data available
126,788,https://web.iodp.tamu.edu/janusweb/sample/sample.cgi?leg=126&site=788,https://web.iodp.tamu.edu/janusweb/imaging/photo.cgi?leg=126&site=788,https://web.iodp.tamu.edu/janusweb/imaging/closeup.cgi?reporttype=I&leg=126&site=788,no data available
126,789,https://web.iodp.tamu.edu/janusweb/sample/sample.cgi?leg=126&site=789,https://web.iodp.tamu.edu/janusweb/imaging/photo.cgi?leg=126&site=789,no data available,no data available
126,790,https://web.iodp.tamu.edu/janusweb/sample/sample.cgi?leg=126&site=790,https://web.iodp.tamu.edu/janusweb/imaging/photo.cgi?leg=126&site=790,https://web.iodp.tamu.edu/janusweb/imaging/closeup.cgi?reporttype=I&leg=126&site=790,no data available
126,791,https://web.iodp.tamu.edu/janusweb/sample/sample.cgi?leg=126&site=791,https://web.iodp.tamu.edu/janusweb/imaging/photo.cgi?leg=126&site=791,https://web.iodp.tamu.edu/janusweb/imaging/closeup.cgi?reporttype=I&leg=126&site=791,no data available
126,792,https://web.iodp.tamu.edu/janusweb/sample/sample.cgi?leg=126&site=792,https://web.iodp.tamu.edu/janusweb/imaging/photo.cgi?leg=126&site=792,https://web.iodp.tamu.edu/janusweb/imaging/closeup.cgi?reporttype=I&leg=126&site=792,no data available
126,793,https://web.iodp.tamu.edu/janusweb/sample/sample.cgi?leg=126&site=793,https://web.iodp.tamu.edu/janusweb/imaging/photo.cgi?leg=126&site=793,https://web.iodp.tamu.edu/janusweb/imaging/closeup.cgi?reporttype=I&leg=126&site=793,no data available
127,794,https://web.iodp.tamu.edu/janusweb/sample/sample.cgi?leg=127&site=794,https://web.iodp.tamu.edu/janusweb/imaging/photo.cgi?leg=127&site=794,https://web.iodp.tamu.edu/janusweb/imaging/closeup.cgi?reporttype=I&leg=127&site=794,no data available
127,795,https://web.iodp.tamu.edu/janusweb/sample/sample.cgi?leg=127&site=795,https://web.iodp.tamu.edu/janusweb/imaging/photo.cgi?leg=127&site=795,https://web.iodp.tamu.edu/janusweb/imaging/closeup.cgi?reporttype=I&leg=127&site=795,no data available
127,796,https://web.iodp.tamu.edu/janusweb/sample/sample.cgi?leg=127&site=796,https://web.iodp.tamu.edu/janusweb/imaging/photo.cgi?leg=127&site=796,https://web.iodp.tamu.edu/janusweb/imaging/closeup.cgi?reporttype=I&leg=127&site=796,no data available
127,797,https://web.iodp.tamu.edu/janusweb/sample/sample.cgi?leg=127&site=797,https://web.iodp.tamu.edu/janusweb/imaging/photo.cgi?leg=127&site=797,https://web.iodp.tamu.edu/janusweb/imaging/closeup.cgi?reporttype=I&leg=127&site=797,no data available
128,794,https://web.iodp.tamu.edu/janusweb/sample/sample.cgi?leg=128&site=794,https://web.iodp.tamu.edu/janusweb/imaging/photo.cgi?leg=128&site=794,https://web.iodp.tamu.edu/janusweb/imaging/closeup.cgi?reporttype=I&leg=128&site=794,no data available
128,798,https://web.iodp.tamu.edu/janusweb/sample/sample.cgi?leg=128&site=798,https://web.iodp.tamu.edu/janusweb/imaging/photo.cgi?leg=128&site=798,https://web.iodp.tamu.edu/janusweb/imaging/closeup.cgi?reporttype=I&leg=128&site=798,no data available
128,799,https://web.iodp.tamu.edu/janusweb/sample/sample.cgi?leg=128&site=799,https://web.iodp.tamu.edu/janusweb/imaging/photo.cgi?leg=128&site=799,https://web.iodp.tamu.edu/janusweb/imaging/closeup.cgi?reporttype=I&leg=128&site=799,no data available
129,800,https://web.iodp.tamu.edu/janusweb/sample/sample.cgi?leg=129&site=800,https://web.iodp.tamu.edu/janusweb/imaging/photo.cgi?leg=129&site=800,https://web.iodp.tamu.edu/janusweb/imaging/closeup.cgi?reporttype=I&leg=129&site=800,https://web.iodp.tamu.edu/janusweb/imaging/tsmicro.cgi?leg=129&site=800
129,801,https://web.iodp.tamu.edu/janusweb/sample/sample.cgi?leg=129&site=801,https://web.iodp.tamu.edu/janusweb/imaging/photo.cgi?leg=129&site=801,https://web.iodp.tamu.edu/janusweb/imaging/closeup.cgi?reporttype=I&leg=129&site=801,https://web.iodp.tamu.edu/janusweb/imaging/tsmicro.cgi?leg=129&site=801
129,802,https://web.iodp.tamu.edu/janusweb/sample/sample.cgi?leg=129&site=802,https://web.iodp.tamu.edu/janusweb/imaging/photo.cgi?leg=129&site=802,https://web.iodp.tamu.edu/janusweb/imaging/closeup.cgi?reporttype=I&leg=129&site=802,https://web.iodp.tamu.edu/janusweb/imaging/tsmicro.cgi?leg=129&site=802
130,803,https://web.iodp.tamu.edu/janusweb/sample/sample.cgi?leg=130&site=803,https://web.iodp.tamu.edu/janusweb/imaging/photo.cgi?leg=130&site=803,https://web.iodp.tamu.edu/janusweb/imaging/closeup.cgi?reporttype=I&leg=130&site=803,https://web.iodp.tamu.edu/janusweb/imaging/tsmicro.cgi?leg=130&site=803
130,804,https://web.iodp.tamu.edu/janusweb/sample/sample.cgi?leg=130&site=804,https://web.iodp.tamu.edu/janusweb/imaging/photo.cgi?leg=130&site=804,https://web.iodp.tamu.edu/janusweb/imaging/closeup.cgi?reporttype=I&leg=130&site=804,no data available
130,805,https://web.iodp.tamu.edu/janusweb/sample/sample.cgi?leg=130&site=805,https://web.iodp.tamu.edu/janusweb/imaging/photo.cgi?leg=130&site=805,https://web.iodp.tamu.edu/janusweb/imaging/closeup.cgi?reporttype=I&leg=130&site=805,no data available
130,806,https://web.iodp.tamu.edu/janusweb/sample/sample.cgi?leg=130&site=806,https://web.iodp.tamu.edu/janusweb/imaging/photo.cgi?leg=130&site=806,https://web.iodp.tamu.edu/janusweb/imaging/closeup.cgi?reporttype=I&leg=130&site=806,no data available
130,807,https://web.iodp.tamu.edu/janusweb/sample/sample.cgi?leg=130&site=807,https://web.iodp.tamu.edu/janusweb/imaging/photo.cgi?leg=130&site=807,https://web.iodp.tamu.edu/janusweb/imaging/closeup.cgi?reporttype=I&leg=130&site=807,https://web.iodp.tamu.edu/janusweb/imaging/tsmicro.cgi?leg=130&site=807
131,808,https://web.iodp.tamu.edu/janusweb/sample/sample.cgi?leg=131&site=808,https://web.iodp.tamu.edu/janusweb/imaging/photo.cgi?leg=131&site=808,https://web.iodp.tamu.edu/janusweb/imaging/closeup.cgi?reporttype=I&leg=131&site=808,no data available
132,809,https://web.iodp.tamu.edu/janusweb/sample/sample.cgi?leg=132&site=809,https://web.iodp.tamu.edu/janusweb/imaging/photo.cgi?leg=132&site=809,https://web.iodp.tamu.edu/janusweb/imaging/closeup.cgi?reporttype=I&leg=132&site=809,no data available
132,810,https://web.iodp.tamu.edu/janusweb/sample/sample.cgi?leg=132&site=810,https://web.iodp.tamu.edu/janusweb/imaging/photo.cgi?leg=132&site=810,https://web.iodp.tamu.edu/janusweb/imaging/closeup.cgi?reporttype=I&leg=132&site=810,no data available
133,811,https://web.iodp.tamu.edu/janusweb/sample/sample.cgi?leg=133&site=811,https://web.iodp.tamu.edu/janusweb/imaging/photo.cgi?leg=133&site=811,https://web.iodp.tamu.edu/janusweb/imaging/closeup.cgi?reporttype=I&leg=133&site=811,no data available
133,812,https://web.iodp.tamu.edu/janusweb/sample/sample.cgi?leg=133&site=812,https://web.iodp.tamu.edu/janusweb/imaging/photo.cgi?leg=133&site=812,https://web.iodp.tamu.edu/janusweb/imaging/closeup.cgi?reporttype=I&leg=133&site=812,no data available
133,813,https://web.iodp.tamu.edu/janusweb/sample/sample.cgi?leg=133&site=813,https://web.iodp.tamu.edu/janusweb/imaging/photo.cgi?leg=133&site=813,https://web.iodp.tamu.edu/janusweb/imaging/closeup.cgi?reporttype=I&leg=133&site=813,no data available
133,814,https://web.iodp.tamu.edu/janusweb/sample/sample.cgi?leg=133&site=814,https://web.iodp.tamu.edu/janusweb/imaging/photo.cgi?leg=133&site=814,https://web.iodp.tamu.edu/janusweb/imaging/closeup.cgi?reporttype=I&leg=133&site=814,no data available
133,815,https://web.iodp.tamu.edu/janusweb/sample/sample.cgi?leg=133&site=815,https://web.iodp.tamu.edu/janusweb/imaging/photo.cgi?leg=133&site=815,https://web.iodp.tamu.edu/janusweb/imaging/closeup.cgi?reporttype=I&leg=133&site=815,no data available
133,816,https://web.iodp.tamu.edu/janusweb/sample/sample.cgi?leg=133&site=816,https://web.iodp.tamu.edu/janusweb/imaging/photo.cgi?leg=133&site=816,https://web.iodp.tamu.edu/janusweb/imaging/closeup.cgi?reporttype=I&leg=133&site=816,no data available
133,817,https://web.iodp.tamu.edu/janusweb/sample/sample.cgi?leg=133&site=817,https://web.iodp.tamu.edu/janusweb/imaging/photo.cgi?leg=133&site=817,https://web.iodp.tamu.edu/janusweb/imaging/closeup.cgi?reporttype=I&leg=133&site=817,no data available
133,818,https://web.iodp.tamu.edu/janusweb/sample/sample.cgi?leg=133&site=818,https://web.iodp.tamu.edu/janusweb/imaging/photo.cgi?leg=133&site=818,https://web.iodp.tamu.edu/janusweb/imaging/closeup.cgi?reporttype=I&leg=133&site=818,no data available
133,819,https://web.iodp.tamu.edu/janusweb/sample/sample.cgi?leg=133&site=819,https://web.iodp.tamu.edu/janusweb/imaging/photo.cgi?leg=133&site=819,https://web.iodp.tamu.edu/janusweb/imaging/closeup.cgi?reporttype=I&leg=133&site=819,no data available
133,820,https://web.iodp.tamu.edu/janusweb/sample/sample.cgi?leg=133&site=820,https://web.iodp.tamu.edu/janusweb/imaging/photo.cgi?leg=133&site=820,https://web.iodp.tamu.edu/janusweb/imaging/closeup.cgi?reporttype=I&leg=133&site=820,no data available
133,821,https://web.iodp.tamu.edu/janusweb/sample/sample.cgi?leg=133&site=821,https://web.iodp.tamu.edu/janusweb/imaging/photo.cgi?leg=133&site=821,https://web.iodp.tamu.edu/janusweb/imaging/closeup.cgi?reporttype=I&leg=133&site=821,no data available
133,822,https://web.iodp.tamu.edu/janusweb/sample/sample.cgi?leg=133&site=822,https://web.iodp.tamu.edu/janusweb/imaging/photo.cgi?leg=133&site=822,https://web.iodp.tamu.edu/janusweb/imaging/closeup.cgi?reporttype=I&leg=133&site=822,no data available
133,823,https://web.iodp.tamu.edu/janusweb/sample/sample.cgi?leg=133&site=823,https://web.iodp.tamu.edu/janusweb/imaging/photo.cgi?leg=133&site=823,https://web.iodp.tamu.edu/janusweb/imaging/closeup.cgi?reporttype=I&leg=133&site=823,no data available
133,824,https://web.iodp.tamu.edu/janusweb/sample/sample.cgi?leg=133&site=824,https://web.iodp.tamu.edu/janusweb/imaging/photo.cgi?leg=133&site=824,https://web.iodp.tamu.edu/janusweb/imaging/closeup.cgi?reporttype=I&leg=133&site=824,no data available
133,825,https://web.iodp.tamu.edu/janusweb/sample/sample.cgi?leg=133&site=825,https://web.iodp.tamu.edu/janusweb/imaging/photo.cgi?leg=133&site=825,https://web.iodp.tamu.edu/janusweb/imaging/closeup.cgi?reporttype=I&leg=133&site=825,no data available
133,826,https://web.iodp.tamu.edu/janusweb/sample/sample.cgi?leg=133&site=826,https://web.iodp.tamu.edu/janusweb/imaging/photo.cgi?leg=133&site=826,no data available,no data available
134,827,https://web.iodp.tamu.edu/janusweb/sample/sample.cgi?leg=134&site=827,https://web.iodp.tamu.edu/janusweb/imaging/photo.cgi?leg=134&site=827,https://web.iodp.tamu.edu/janusweb/imaging/closeup.cgi?reporttype=I&leg=134&site=827,no data available
134,828,https://web.iodp.tamu.edu/janusweb/sample/sample.cgi?leg=134&site=828,https://web.iodp.tamu.edu/janusweb/imaging/photo.cgi?leg=134&site=828,https://web.iodp.tamu.edu/janusweb/imaging/closeup.cgi?reporttype=I&leg=134&site=828,no data available
134,829,https://web.iodp.tamu.edu/janusweb/sample/sample.cgi?leg=134&site=829,https://web.iodp.tamu.edu/janusweb/imaging/photo.cgi?leg=134&site=829,https://web.iodp.tamu.edu/janusweb/imaging/closeup.cgi?reporttype=I&leg=134&site=829,no data available
134,830,https://web.iodp.tamu.edu/janusweb/sample/sample.cgi?leg=134&site=830,https://web.iodp.tamu.edu/janusweb/imaging/photo.cgi?leg=134&site=830,https://web.iodp.tamu.edu/janusweb/imaging/closeup.cgi?reporttype=I&leg=134&site=830,no data available
134,831,https://web.iodp.tamu.edu/janusweb/sample/sample.cgi?leg=134&site=831,https://web.iodp.tamu.edu/janusweb/imaging/photo.cgi?leg=134&site=831,https://web.iodp.tamu.edu/janusweb/imaging/closeup.cgi?reporttype=I&leg=134&site=831,no data available
134,832,https://web.iodp.tamu.edu/janusweb/sample/sample.cgi?leg=134&site=832,https://web.iodp.tamu.edu/janusweb/imaging/photo.cgi?leg=134&site=832,https://web.iodp.tamu.edu/janusweb/imaging/closeup.cgi?reporttype=I&leg=134&site=832,no data available
134,833,https://web.iodp.tamu.edu/janusweb/sample/sample.cgi?leg=134&site=833,https://web.iodp.tamu.edu/janusweb/imaging/photo.cgi?leg=134&site=833,https://web.iodp.tamu.edu/janusweb/imaging/closeup.cgi?reporttype=I&leg=134&site=833,no data available
135,834,https://web.iodp.tamu.edu/janusweb/sample/sample.cgi?leg=135&site=834,https://web.iodp.tamu.edu/janusweb/imaging/photo.cgi?leg=135&site=834,https://web.iodp.tamu.edu/janusweb/imaging/closeup.cgi?reporttype=I&leg=135&site=834,no data available
135,835,https://web.iodp.tamu.edu/janusweb/sample/sample.cgi?leg=135&site=835,https://web.iodp.tamu.edu/janusweb/imaging/photo.cgi?leg=135&site=835,https://web.iodp.tamu.edu/janusweb/imaging/closeup.cgi?reporttype=I&leg=135&site=835,no data available
135,836,https://web.iodp.tamu.edu/janusweb/sample/sample.cgi?leg=135&site=836,https://web.iodp.tamu.edu/janusweb/imaging/photo.cgi?leg=135&site=836,https://web.iodp.tamu.edu/janusweb/imaging/closeup.cgi?reporttype=I&leg=135&site=836,no data available
135,837,https://web.iodp.tamu.edu/janusweb/sample/sample.cgi?leg=135&site=837,https://web.iodp.tamu.edu/janusweb/imaging/photo.cgi?leg=135&site=837,https://web.iodp.tamu.edu/janusweb/imaging/closeup.cgi?reporttype=I&leg=135&site=837,no data available
135,838,https://web.iodp.tamu.edu/janusweb/sample/sample.cgi?leg=135&site=838,https://web.iodp.tamu.edu/janusweb/imaging/photo.cgi?leg=135&site=838,https://web.iodp.tamu.edu/janusweb/imaging/closeup.cgi?reporttype=I&leg=135&site=838,no data available
135,839,https://web.iodp.tamu.edu/janusweb/sample/sample.cgi?leg=135&site=839,https://web.iodp.tamu.edu/janusweb/imaging/photo.cgi?leg=135&site=839,https://web.iodp.tamu.edu/janusweb/imaging/closeup.cgi?reporttype=I&leg=135&site=839,no data available
135,840,https://web.iodp.tamu.edu/janusweb/sample/sample.cgi?leg=135&site=840,https://web.iodp.tamu.edu/janusweb/imaging/photo.cgi?leg=135&site=840,https://web.iodp.tamu.edu/janusweb/imaging/closeup.cgi?reporttype=I&leg=135&site=840,no data available
135,841,https://web.iodp.tamu.edu/janusweb/sample/sample.cgi?leg=135&site=841,https://web.iodp.tamu.edu/janusweb/imaging/photo.cgi?leg=135&site=841,https://web.iodp.tamu.edu/janusweb/imaging/closeup.cgi?reporttype=I&leg=135&site=841,no data available
136,842,https://web.iodp.tamu.edu/janusweb/sample/sample.cgi?leg=136&site=842,https://web.iodp.tamu.edu/janusweb/imaging/photo.cgi?leg=136&site=842,https://web.iodp.tamu.edu/janusweb/imaging/closeup.cgi?reporttype=I&leg=136&site=842,no data available
136,843,https://web.iodp.tamu.edu/janusweb/sample/sample.cgi?leg=136&site=843,https://web.iodp.tamu.edu/janusweb/imaging/photo.cgi?leg=136&site=843,https://web.iodp.tamu.edu/janusweb/imaging/closeup.cgi?reporttype=I&leg=136&site=843,no data available
137,504,https://web.iodp.tamu.edu/janusweb/sample/sample.cgi?leg=137&site=504,https://web.iodp.tamu.edu/janusweb/imaging/photo.cgi?leg=137&site=504,no data available,https://web.iodp.tamu.edu/janusweb/imaging/tsmicro.cgi?leg=137&site=504
138,844,https://web.iodp.tamu.edu/janusweb/sample/sample.cgi?leg=138&site=844,https://web.iodp.tamu.edu/janusweb/imaging/photo.cgi?leg=138&site=844,https://web.iodp.tamu.edu/janusweb/imaging/closeup.cgi?reporttype=I&leg=138&site=844,no data available
138,845,https://web.iodp.tamu.edu/janusweb/sample/sample.cgi?leg=138&site=845,https://web.iodp.tamu.edu/janusweb/imaging/photo.cgi?leg=138&site=845,https://web.iodp.tamu.edu/janusweb/imaging/closeup.cgi?reporttype=I&leg=138&site=845,https://web.iodp.tamu.edu/janusweb/imaging/tsmicro.cgi?leg=138&site=845
138,846,https://web.iodp.tamu.edu/janusweb/sample/sample.cgi?leg=138&site=846,https://web.iodp.tamu.edu/janusweb/imaging/photo.cgi?leg=138&site=846,https://web.iodp.tamu.edu/janusweb/imaging/closeup.cgi?reporttype=I&leg=138&site=846,no data available
138,847,https://web.iodp.tamu.edu/janusweb/sample/sample.cgi?leg=138&site=847,https://web.iodp.tamu.edu/janusweb/imaging/photo.cgi?leg=138&site=847,https://web.iodp.tamu.edu/janusweb/imaging/closeup.cgi?reporttype=I&leg=138&site=847,no data available
