Leg,Site,Hole,Latitude,Longitude,Latitude (decimal degrees),Longitude (decimal degrees),Water Depth (mbsl),Number of Cores,Interval Cored (m),Core Recovered (m),% Recovered,Drilled (m),Penetration (m),Comment
167,1021,B,39°  5.250'N,127° 46.980'W,39.0875,-127.783,4211.5,33,310.2,311.6,100.5,0,310.2,
167,1021,C,39°  5.244'N,127° 46.980'W,39.0874,-127.783,4212.9,18,164.1,170.4,103.8,0,164.1,
167,1021,D,39°  5.238'N,127° 46.980'W,39.0873,-127.783,4212.4,15,138.5,143.8,103.9,0,138.5,
167,1022,A,40°  4.848'N,125° 20.520'W,40.0808,-125.342,1927,18,166,171.6,103.4,0,166,
167,1022,B,40°  4.848'N,125° 20.520'W,40.0808,-125.342,1926,11,101.2,105.7,104.4,0,101.2,
167,1022,C,40°  4.842'N,125° 20.520'W,40.0807,-125.342,1926,42,387.7,378.9,97.7,0,387.7,
168,1023,A,47° 55.038'N,128° 47.520'W,47.9173,-128.792,2593.3,22,194.5,193.1,99.3,0,194.5,
168,1024,A,47° 54.522'N,128° 44.940'W,47.9087,-128.749,2612.4,1,9.2,9.2,99.9,0,9.2,
168,1024,B,47° 54.276'N,128° 45.120'W,47.9046,-128.752,2614,18,169.6,170.1,100.3,0,169.6,
168,1024,C,47° 54.534'N,128° 45.000'W,47.9089,-128.75,2612,1,2,0.1,6,0,175.7,
168,1025,A,47° 53.250'N,128° 38.880'W,47.8875,-128.648,2606.2,1,6.3,6.3,100.6,0,6.3,
168,1025,B,47° 52.998'N,128° 39.000'W,47.8833,-128.65,2613.6,11,99.5,91,91.4,0,99.5,
168,1025,C,47° 53.250'N,128° 38.880'W,47.8875,-128.648,2606.2,5,41.1,15.2,36.9,0,147.2,
168,1026,A,47° 45.756'N,127° 45.540'W,47.7626,-127.759,2658.1,12,101.4,105.6,104.1,0,101.4,
168,1026,B,47° 45.762'N,127° 45.540'W,47.7627,-127.759,2658,5,39.2,2,5,0,295.2,
168,1026,C,47° 46.260'N,127° 45.180'W,47.771,-127.753,2658,17,163.6,49.8,30.4,0,248.2,
168,1027,A,47° 45.414'N,127° 43.800'W,47.7569,-127.73,2657,0,0,0,,0,9.5,
168,1027,B,47° 45.414'N,127° 43.800'W,47.7569,-127.73,2657,62,577.9,414.9,71.8,0,577.9,
168,1027,C,47° 45.390'N,127° 43.860'W,47.7565,-127.731,2656.2,5,47.6,29.1,61.2,0,632.4,
168,1028,A,47° 51.480'N,128° 30.240'W,47.858,-128.504,2659,15,131.5,124.9,95,0,131.5,
168,1029,A,47° 49.902'N,128° 22.560'W,47.8317,-128.376,2653,25,223,203,91,0,223,
168,1030,A,47° 53.850'N,128° 33.660'W,47.8975,-128.561,2574,0,0,0,,0,9.5,
168,1030,B,47° 53.850'N,128° 33.660'W,47.8975,-128.561,2573,6,48.5,44.1,90.9,0,48.5,
168,1031,A,47° 53.400'N,128° 33.960'W,47.89,-128.566,2588,6,42.8,42.6,99.4,0,42.8,
168,1032,A,47° 46.776'N,128°  7.320'W,47.7796,-128.122,2645,16,153.9,50.9,33,0,338.4,
169,856,H,48° 26.020'N,128° 40.859'W,48.4336667,-128.6809833,2423.2,47,406.2,49.1,12.1,0,500,
169,857,D,48° 26.517'N,128° 42.651'W,48.44195,-128.71085,2419.4,0,0,0,,929,929,
169,858,G,48° 27.360'N,128° 42.531'W,48.456,-128.70885,2414.9,0,0,0,,0,296,
169,1033,A,48° 35.437'N,123° 30.206'W,48.5906167,-123.5034333,226.8,1,9.5,9.1,95.7,0,9.5,
169,1033,B,48° 35.439'N,123° 30.201'W,48.59065,-123.50335,228.7,12,105,106.3,101.3,0,105,
169,1033,C,48° 35.445'N,123° 30.200'W,48.59075,-123.5033333,226.1,8,72.7,75.9,104.4,0,72.7,
169,1033,D,48° 35.434'N,123° 30.200'W,48.5905667,-123.5033333,226.5,8,69.7,73.8,105.9,0,69.7,
169,1034,A,48° 38.000'N,123° 30.000'W,48.6333333,-123.5,203.7,1,9.5,10.1,105.8,0,9.5,
169,1034,B,48° 38.000'N,123° 30.000'W,48.6333333,-123.5,203,13,118.2,117.2,99.2,0,118.2,
169,1034,C,48° 38.005'N,123° 29.999'W,48.6334167,-123.4999833,201.2,11,103,97.4,94.5,0,103,
169,1034,D,48° 37.996'N,123° 29.999'W,48.6332667,-123.4999833,201.5,11,100.7,103.8,103,0,100.7,
169,1034,E,48° 37.997'N,123° 29.996'W,48.6332833,-123.4999333,201.3,10,89.5,92.5,103.3,0,89.5,
169,1035,A,48° 26.020'N,128° 40.922'W,48.4336667,-128.6820333,2444.9,19,170.8,119.5,69.9,0,170.8,
169,1035,B,48° 25.992'N,128° 40.862'W,48.4332,-128.6810333,2447.5,1,0,0,,0,0,
169,1035,C,48° 25.992'N,128° 40.862'W,48.4332,-128.6810333,2447.5,5,44,2.1,4.7,0,44,
169,1035,D,48° 26.021'N,128° 40.799'W,48.4336833,-128.6799833,2448.3,24,176.9,51.4,29,0,178.5,
169,1035,E,48° 25.966'N,128° 40.855'W,48.4327667,-128.6809167,2453.1,5,45.5,47.7,104.9,0,45.5,
169,1035,F,48° 25.987'N,128° 40.861'W,48.4331167,-128.6810167,2447.4,23,224.8,22.5,10,0,224.8,
169,1035,G,48° 26.024'N,128° 40.914'W,48.4337333,-128.6819,2445,11,106.5,16.6,15.6,0,208.5,
169,1035,H,48° 25.832'N,128° 40.911'W,48.4305333,-128.68185,2443.3,27,247.9,33.2,13.4,0,247.9,
169,1036,A,48° 27.370'N,128° 42.585'W,48.4561667,-128.70975,2407.4,6,38.5,34.8,90.4,0,38.5,
169,1036,B,48° 27.384'N,128° 42.607'W,48.4564,-128.7101167,2414.4,6,52.3,46.7,89.3,0,52.3,
169,1036,C,48° 27.398'N,128° 42.631'W,48.4566333,-128.7105167,2413.5,6,54.2,46.9,86.5,0,54.2,
169,1037,A,40° 57.297'N,127° 30.909'W,40.95495,-127.51515,3302.3,1,9.5,9.8,103.1,0,9.5,
169,1037,B,40° 57.299'N,127° 30.900'W,40.9549833,-127.515,3300.2,62,546,427,78.2,0,546,
169,1038,A,41°  0.016'N,127° 29.658'W,41.0002667,-127.4943,3221.8,12,114.5,2.7,2.3,0,114.5,
169,1038,B,41°  0.025'N,127° 29.871'W,41.0004167,-127.49785,3254.3,13,120.5,13.8,11.5,0,120.5,
169,1038,C,41°  0.182'N,127° 29.604'W,41.0030333,-127.4934,3227.2,4,41.8,3.2,7.6,0,41.8,
169,1038,D,41°  0.144'N,127° 29.615'W,41.0024,-127.4935833,3225.2,4,43.8,3.2,7.4,0,43.8,
169,1038,E,41°  0.001'N,127° 29.646'W,41.0000167,-127.4941,3209.2,4,40.6,2.4,5.9,0,40.6,
169,1038,F,40° 59.730'N,127° 29.288'W,40.9955,-127.4881333,3240.2,4,38.4,6.6,17.2,0,38.4,
169,1038,G,40° 59.726'N,127° 29.286'W,40.9954333,-127.4881,3239.2,16,147,44.9,30.5,0,147,
169,1038,H,41°  0.005'N,127° 29.653'W,41.0000833,-127.4942167,3222.2,20,192.8,30,15.6,0,192.8,
169,1038,I,40° 59.883'N,127° 29.564'W,40.99805,-127.4927333,3215.2,43,404,191.1,47.3,0,404,
170,1039,A,9° 38.394'N,86° 12.006'W,9.6399,-86.2001,4351.7,3,28,28.9,103.2,0,28,
170,1039,B,9° 38.400'N,86° 12.000'W,9.64,-86.2,4353.5,42,384.3,382.5,99.5,0,384.3,
170,1039,C,9° 38.382'N,86° 12.000'W,9.6397,-86.2,4351.4,11,85.6,37.7,44,0,448.7,
170,1039,D,9° 38.370'N,86° 12.000'W,9.6395,-86.2,4351.3,0,0,0,,407,407,
170,1040,A,9° 39.702'N,86° 10.746'W,9.6617,-86.1791,4177,1,9.5,9.6,100.8,0,9.5,Mudline core 1H had incomplete stroke and 15K overpull.  Recovery was full due to partial flow-in resulting in questionable mudline depth.  Decision was made to re-spud hole. PDR significantly off.
170,1040,B,9° 39.702'N,86° 10.746'W,9.6617,-86.1791,4178,22,190.2,127.9,67.3,0,190.2,
170,1040,C,9° 39.696'N,86° 10.734'W,9.6616,-86.1789,4177.9,53,505.7,377.3,74.6,0,665,
170,1040,D,9° 39.714'N,86° 10.758'W,9.6619,-86.1793,4177.9,0,0,0,,337.5,337.5,
170,1040,E,9° 39.726'N,86° 10.752'W,9.6621,-86.1792,4177.9,0,0,0,,318.4,318.4,
170,1041,A,9° 44.022'N,86°  6.990'W,9.7337,-86.1165,3306.1,18,155.1,114.3,73.7,0,155.1,
170,1041,B,9° 44.022'N,86°  6.978'W,9.7337,-86.1163,3305.9,25,240.6,133,55.3,0,395.6,
170,1041,C,9° 43.986'N,86°  6.942'W,9.7331,-86.1157,3305.9,3,28.8,6.8,23.8,0,423.8,
170,1042,A,9° 39.348'N,86°  6.756'W,9.6558,-86.1126,3593.8,7,66.7,12.9,19.3,0,240.1,
170,1042,B,9° 39.330'N,86°  6.738'W,9.6555,-86.1123,3581.2,8,74.8,8.9,11.9,0,390.8,
170,1042,C,9° 39.312'N,86°  6.720'W,9.6552,-86.112,3573.6,0,0,0,,297.6,297.6,
170,1043,A,9° 39.270'N,86° 11.160'W,9.6545,-86.186,4312.7,30,282.3,224.1,79.4,0,282.3,
170,1043,B,9° 39.258'N,86° 11.142'W,9.6543,-86.1857,4309.6,0,0,0,,482.3,482.3,
171,1044,A,15° 32.392'N,58° 38.477'W,15.5398667,-58.6412833,4972,0,0,0,,685,685,Depth determined from LWD log
171,1045,A,15° 32.241'N,58° 43.422'W,15.53735,-58.7237,4971,0,0,0,,486,486,
171,1046,A,15° 32.191'N,58° 42.858'W,15.5365167,-58.7143,5017,0,0,0,,832,832,
171,1047,A,15° 31.834'N,58° 42.191'W,15.5305667,-58.7031833,5056,0,0,0,,633,633,
171,1048,A,15° 32.028'N,58° 40.580'W,15.5338,-58.6763333,5053,0,0,0,,337,337,
171,1049,A,30°  8.544'N,76°  6.731'W,30.1424,-76.1121833,2656.1,23,191.9,104.3,54.4,0,191.9," Initial beacon launched.   It appears that the initial water depth for 1049-A is wrong. Later data suggests that the correct water depth is that used on 1049-B, 1049-C."
171,1049,B,30°  8.542'N,76°  6.726'W,30.1423667,-76.1121,2670.8,12,110.7,81.6,73.7,46.2,156.9,
171,1049,C,30°  8.537'N,76°  6.727'W,30.1422833,-76.1121167,2670.8,13,111.5,88.9,79.7,47,158.5,
171,1050,A,30°  5.998'N,76° 14.101'W,30.0999667,-76.2350167,2299.8,36,319.9,293.7,91.8,0,319.9,Beacon launched
171,1050,B,30°  5.998'N,76° 14.095'W,30.0999667,-76.2349167,2299.8,27,240,219.4,91.4,0,240,
171,1050,C,30°  5.995'N,76° 14.099'W,30.0999167,-76.2349833,2296.5,31,288.5,200.2,69.4,317.5,606,
171,1051,A,30°  3.174'N,76° 21.458'W,30.0529,-76.3576333,1982.7,73,636.3,599.9,94.3,8.3,644.6,
171,1051,B,30°  3.186'N,76° 21.471'W,30.0531,-76.35785,1980.6,61,524.6,508.2,96.9,2,526.6,
171,1052,A,29° 57.090'N,76° 37.596'W,29.9515,-76.6266,1344.5,21,174.5,159.6,91.5,0,174.5,
171,1052,B,29° 57.079'N,76° 37.609'W,29.9513167,-76.6268167,1345,14,119.5,115.7,96.8,0,119.5,
171,1052,C,29° 57.079'N,76° 37.610'W,29.9513167,-76.6268333,1345,2,19,19.9,104.8,0,19,
171,1052,D,29° 57.077'N,76° 37.612'W,29.9512833,-76.6268667,1342.5,2,19,19.4,102.2,0,19,
171,1052,E,29° 57.079'N,76° 37.609'W,29.9513167,-76.6268167,1343.5,58,544.6,327.9,60.2,140,684.8,
171,1052,F,29° 57.079'N,76° 37.609'W,29.9513167,-76.6268167,1342,14,128.5,129.1,100.5,0,128.5,
171,1053,A,29° 59.538'N,76° 31.413'W,29.9923,-76.52355,1629.5,20,183.2,189.5,103.4,0,183.2,
171,1053,B,29° 59.539'N,76° 31.414'W,29.9923167,-76.5235667,1630.3,20,182.4,170.1,93.3,0,182.4,
172,1054,A,33°  0.000'N,76° 17.000'W,33,-76.2833333,1291.3,22,200,182.6,91.3,0,200,
172,1054,B,32° 59.985'N,76° 17.000'W,32.99975,-76.2833333,1293.6,12,103.2,106.3,103,0,103.2,
172,1054,C,32° 59.968'N,76° 17.000'W,32.9994667,-76.2833333,1294.7,13,101.9,104.6,102.6,0,101.9,
172,1055,A,32° 47.042'N,76° 17.170'W,32.7840333,-76.2861667,1798.7,1,9.5,9.8,103.4,0,9.5,
172,1055,B,32° 47.041'N,76° 17.179'W,32.7840167,-76.2863167,1797.7,14,128,138,107.8,0,128,
172,1055,C,32° 47.056'N,76° 17.180'W,32.7842667,-76.2863333,1797.7,14,120.8,126.1,104.4,0,120.8,
172,1055,D,32° 47.071'N,76° 17.179'W,32.7845167,-76.2863167,1798.6,14,129.1,137,106.1,0,129.1,
172,1055,E,32° 47.093'N,76° 17.180'W,32.7848833,-76.2863333,1797.7,2,18,18.5,102.7,0,18,
172,1056,A,32° 29.100'N,76° 19.803'W,32.485,-76.33005,2166.7,1,9.5,10,105.1,0,9.5,
172,1056,B,32° 29.102'N,76° 19.799'W,32.4850333,-76.3299833,2166.6,17,155.6,171.8,110.4,0,155.6,
172,1056,C,32° 29.111'N,76° 19.811'W,32.4851833,-76.3301833,2166.9,17,154.8,166.2,107.4,0,154.8,
172,1056,D,32° 29.122'N,76° 19.825'W,32.4853667,-76.3304167,2166.4,13,121.8,132.5,108.8,0,121.8,
172,1057,A,32°  1.751'N,76°  4.753'W,32.0291833,-76.0792167,2583.7,14,131,141.7,108.1,0,131,
172,1057,B,32°  1.732'N,76°  4.754'W,32.0288667,-76.0792333,2584.5,15,136.7,145.1,106.1,0,136.7,
172,1057,C,32°  1.714'N,76°  4.755'W,32.0285667,-76.07925,2583.2,8,73.5,77.5,105.4,0,73.5,
172,1058,A,31° 41.415'N,75° 25.805'W,31.69025,-75.4300833,2984.5,16,152,164.6,108.3,0,152,
172,1058,B,31° 41.402'N,75° 25.804'W,31.6900333,-75.4300667,2984,17,158,166,105.1,0,158,
172,1058,C,31° 41.386'N,75° 25.801'W,31.6897667,-75.4300167,2984,18,164,173.8,106,0,164,
172,1059,A,31° 40.461'N,75° 25.127'W,31.67435,-75.4187833,2985.4,11,98.8,105.5,106.8,0,98.8,
172,1059,B,31° 40.453'N,75° 25.112'W,31.6742167,-75.4185333,2985.2,10,92.2,95.9,104,0,92.2,
172,1059,C,31° 40.442'N,75° 25.098'W,31.6740333,-75.4183,2984.7,10,95,100.5,105.8,0,95,
172,1060,A,30° 45.597'N,74° 27.990'W,30.75995,-74.4665,3481.2,18,170.1,177.7,104.5,0,170.1,
172,1060,B,30° 45.585'N,74° 27.989'W,30.75975,-74.4664833,3480.8,14,129.9,134.2,103.3,0,129.9,
172,1060,C,30° 45.568'N,74° 27.990'W,30.7594667,-74.4665,3481.2,14,126.5,130.8,103.4,0,126.5,
172,1061,A,29° 58.498'N,73° 35.993'W,29.9749667,-73.5998833,4046.6,37,350.3,298.2,85.1,0,350.3,
172,1061,B,29° 58.517'N,73° 35.991'W,29.9752833,-73.59985,4043.6,1,9.5,9.8,103.4,0,9.5,
172,1061,C,29° 58.515'N,73° 35.992'W,29.97525,-73.5998667,4036.8,18,166.8,174.6,104.7,0,166.8,
172,1061,D,29° 58.533'N,73° 35.990'W,29.97555,-73.5998333,4038.4,22,180,194.9,108.3,0,180,
172,1061,E,29° 58.556'N,73° 35.993'W,29.9759333,-73.5998833,4035.7,2,18.9,19.5,103.3,0,18.9,
172,1062,A,28° 14.782'N,74° 24.419'W,28.2463667,-74.4069833,4763.3,20,180.7,181.2,100.3,0,180.7,
172,1062,B,28° 14.789'N,74° 24.420'W,28.2464833,-74.407,4763,26,239,239.1,100,9.6,248.6,
172,1062,C,28° 14.795'N,74° 24.416'W,28.2465833,-74.4069333,4760.6,14,132.9,134.6,101.2,0,132.9,
172,1062,D,28° 14.780'N,74° 24.416'W,28.2463333,-74.4069333,4760.2,9,81.8,82.7,101.1,0,81.8,
172,1062,E,28° 14.765'N,74° 25.055'W,28.2460833,-74.4175833,4774,23,208.8,203.7,97.6,0,208.8,
172,1062,F,28° 14.771'N,74° 25.065'W,28.2461833,-74.41775,4773.7,9,83.1,83.8,100.8,0,83.1,
172,1062,G,28° 14.755'N,74° 24.622'W,28.2459167,-74.4103667,4747.5,1,9.3,9.3,99.7,0,9.3,
172,1062,H,28° 14.754'N,74° 24.620'W,28.2459,-74.4103333,4745.3,7,63.5,65.3,102.8,0,63.5,
172,1063,A,33° 41.204'N,57° 36.898'W,33.6867333,-57.6149667,4583.5,45,418.4,400.4,95.7,0,418.4,
172,1063,B,33° 41.189'N,57° 36.898'W,33.6864833,-57.6149667,4583,38,351.6,342,97.3,0,351.6,
172,1063,C,33° 41.181'N,57° 36.903'W,33.68635,-57.61505,4584.1,24,212.7,204.4,96.1,0,212.7,
172,1063,D,33° 41.172'N,57° 36.907'W,33.6862,-57.6151167,4584.3,19,173.1,176.5,102,0,173.1,
172,1064,A,32° 32.720'N,57°  4.588'W,32.5453333,-57.0764667,5568.3,3,28.5,28.8,101.2,0,28.5,
173,1065,A,40° 43.447'N,11° 17.724'W,40.7241167,-11.2954,4770.1,35,375.8,46.6,12.4,255.6,631.4,
173,1066,A,40° 40.950'N,11° 35.226'W,40.6825,-11.5871,5021.1,0,0,0,,61,61,
173,1067,A,40° 40.950'N,11° 35.750'W,40.6825,-11.5958333,5020.9,23,207.6,77.7,37.4,648,855.6,
173,1068,A,40° 40.955'N,11° 36.720'W,40.6825833,-11.612,5043.9,29,244.5,180.6,73.9,711.3,955.8,
173,1069,A,40° 43.612'N,11° 46.632'W,40.7268667,-11.7772,5074.8,25,240.5,95.9,39.9,718.8,959.3,
173,1070,A,40° 47.778'N,12° 43.430'W,40.7963,-12.7238333,5321.8,14,119.8,51.8,43.2,599,718.8,
174,1071,A,39° 22.944'N,72° 43.683'W,39.3824,-72.72805,88.2,10,51.9,28.9,55.6,0,51.9,
174,1071,B,39° 22.948'N,72° 43.679'W,39.3824667,-72.7279833,88.2,5,37.6,11,29.3,0,77.4,
174,1071,C,39° 22.949'N,72° 43.683'W,39.3824833,-72.72805,88.1,26,199,67.6,33.9,0,257.4,
174,1071,D,39° 22.945'N,72° 43.689'W,39.3824167,-72.72815,88,12,85.7,4,4.6,0,85.7,
174,1071,E,39° 22.941'N,72° 43.683'W,39.38235,-72.72805,87.6,0,0,0,,259.8,259.8,
174,1071,F,39° 22.932'N,72° 42.940'W,39.3822,-72.7156667,90,16,148.5,20.1,13.5,275.7,424.2,
174,1071,G,39° 22.937'N,72° 42.934'W,39.3822833,-72.7155667,90,0,0,0,,95.1,95.1,
174,1072,A,39° 21.937'N,72° 41.675'W,39.3656167,-72.6945833,98.1,56,306.8,151.9,49.5,0,306.8,
174,1072,B,39° 21.931'N,72° 41.665'W,39.3655167,-72.6944167,98,6,51.8,0,0.1,306.8,358.6,
174,1072,C,39° 21.921'N,72° 41.644'W,39.36535,-72.6940667,99.5,0,0,0,,106.9,106.9,
174,1072,D,39° 21.926'N,72° 41.652'W,39.3654333,-72.6942,99.6,0,0,0,,355.9,355.9,
174,1072,E,39° 15.880'N,72° 29.680'W,39.2646667,-72.4946667,143,1,14.3,9.4,65.9,0,14.3,
174,1072,F,39° 16.450'N,72° 56.270'W,39.2741667,-72.9378333,70,1,13,6.4,48.9,0,13,
174,1072,G,39° 18.990'N,72° 58.080'W,39.3165,-72.968,60,1,13.8,7.5,54.1,0,13.8,
174,1073,A,39° 13.522'N,72° 16.546'W,39.2253667,-72.2757667,639.4,72,663.6,663,99.9,0,663.6,
174,1074,A,22° 46.832'N,46°  6.740'W,22.7805333,-46.1123333,4445.4,8,69.5,66.3,95.5,0,69.5,
175,1075,A,4° 47.120'S,10°  4.499'E,-4.7853333,10.0749833,2995.7,22,201,213.8,106.3,0,201,
175,1075,B,4° 47.120'S,10°  4.502'E,-4.7853333,10.0750333,2995.2,22,204.5,215,105.1,0,204.5,
175,1075,C,4° 47.120'S,10°  4.510'E,-4.7853333,10.0751667,2995.5,22,207.2,213.5,103,0,207.2,
175,1076,A,5°  4.132'S,11°  6.092'E,-5.0688667,11.1015333,1404.2,22,204.3,217.5,106.4,0,204.3,
175,1076,B,5°  4.135'S,11°  6.092'E,-5.0689167,11.1015333,1402.1,7,60.9,25.9,42.5,0,60.9,
175,1076,C,5°  4.131'S,11°  6.105'E,-5.06885,11.10175,1402.4,22,203.1,216.8,106.7,0,203.1,
175,1076,D,5°  4.131'S,11°  6.115'E,-5.06885,11.1019167,1401,12,113.5,118.4,104.3,0,113.5,
175,1077,A,5° 10.797'S,10° 26.196'E,-5.17995,10.4366,2380,22,204.5,209.2,102.3,0,204.5,
175,1077,B,5° 10.798'S,10° 26.183'E,-5.1799667,10.4363833,2381.4,22,205.1,211.4,103.1,0,205.1,
175,1077,C,5° 10.799'S,10° 26.169'E,-5.1799833,10.43615,2385.2,3,22.8,16.5,72.2,0,22.8,
175,1078,A,11° 55.214'S,13° 24.013'E,-11.9202333,13.4002167,427.2,9,77.1,70.3,91.2,0,77.1,
175,1078,B,11° 55.232'S,13° 24.017'E,-11.9205333,13.4002833,426.1,14,130.1,125.8,96.7,0,130.1,
175,1078,C,11° 55.247'S,13° 24.016'E,-11.9207833,13.4002667,426,18,165.2,149.6,90.5,0,165.2,
175,1078,D,11° 55.266'S,13° 24.017'E,-11.9211,13.4002833,427.4,14,126.8,116.7,92,0,126.8,
175,1079,A,11° 55.778'S,13° 18.544'E,-11.9296333,13.3090667,737.9,14,121,124.6,103,0,121,
175,1079,B,11° 55.768'S,13° 18.539'E,-11.9294667,13.3089833,738.2,14,128.3,129.9,101.2,0,128.3,
175,1079,C,11° 55.797'S,13° 18.561'E,-11.92995,13.30935,737.9,14,126.8,129.9,102.4,0,126.8,
175,1080,A,16° 33.580'S,10° 49.203'E,-16.5596667,10.82005,2765.8,7,52.1,55.6,106.7,0,52.1,
175,1080,B,16° 33.596'S,10° 49.204'E,-16.5599333,10.8200667,2767.9,5,38.2,39.9,104.3,0,38.2,
175,1081,A,19° 37.182'S,11° 19.160'E,-19.6197,11.3193333,794.1,49,452.7,393.5,86.9,0,452.7,
175,1081,B,19° 37.198'S,11° 19.159'E,-19.6199667,11.3193167,793.1,21,187.6,195.9,104.4,0,187.6,
175,1081,C,19° 37.213'S,11° 19.162'E,-19.6202167,11.3193667,793.8,17,155.2,160.9,103.7,0,155.2,
175,1082,A,21°  5.638'S,11° 49.236'E,-21.0939667,11.8206,1279.3,64,600.6,502,83.6,0,600.6,
175,1082,B,21°  5.652'S,11° 49.232'E,-21.0942,11.8205333,1280.4,14,127,133.2,104.9,0,127,
175,1082,C,21°  5.669'S,11° 49.234'E,-21.0944833,11.8205667,1282.1,24,202,217.8,107.8,0,202,
175,1083,A,20° 53.684'S,11° 13.072'E,-20.8947333,11.2178667,2178.1,22,201.3,185.3,92.1,0,201.3,
175,1083,B,20° 53.701'S,11° 13.074'E,-20.8950167,11.2179,2183.1,22,202.3,206.4,102,0,202.3,
175,1083,C,20° 53.714'S,11° 13.073'E,-20.8952333,11.2178833,2178.9,1,9.5,9.8,102.9,0,9.5,
175,1083,D,20° 53.714'S,11° 13.073'E,-20.8952333,11.2178833,2178.3,21,196.1,201.9,103,0,196.1,
175,1084,A,25° 30.835'S,13°  1.667'E,-25.5139167,13.0277833,1991.9,65,605,511.6,84.6,0,605,
175,1084,B,25° 30.821'S,13°  1.667'E,-25.5136833,13.0277833,1992.8,20,182.8,186.6,102.1,0,182.8,
175,1084,C,25° 30.804'S,13°  1.667'E,-25.5134,13.0277833,1991.8,22,207.6,217.8,104.9,0,207.6,
175,1085,A,29° 22.466'S,13° 59.407'E,-29.3744333,13.9901167,1713.2,64,604,594.4,98.4,0,604,
175,1085,B,29° 22.466'S,13° 59.390'E,-29.3744333,13.9898333,1713,35,321.2,326.6,101.7,0,321.2,
175,1086,A,31° 33.161'S,15° 39.623'E,-31.5526833,15.6603833,781.1,22,206.2,211.1,102.4,0,206.2,
175,1086,B,31° 33.159'S,15° 39.605'E,-31.55265,15.6600833,784.5,23,208.5,212.1,101.7,0,208.5,
175,1087,A,31° 27.881'S,15° 18.654'E,-31.4646833,15.3109,1371.6,27,255.2,252.4,98.9,0,255.2,
175,1087,B,31° 27.898'S,15° 18.654'E,-31.4649667,15.3109,1371.6,8,72.5,74.8,103.2,0,72.5,
175,1087,C,31° 27.914'S,15° 18.654'E,-31.4652333,15.3109,1371.6,53,491.9,478.3,97.2,0,491.9,
175,1087,D,31° 27.930'S,15° 18.654'E,-31.4655,15.3109,1371.8,14,128.8,130.9,101.6,72.5,201.3,
176,735,B,32° 43.393'S,57° 15.961'E,-32.7232167,57.2660167,720.6,122,1003.2,866,86.3,504.8,1508,
177,1088,A,41°  8.166'S,13° 33.768'E,-41.1361,13.5628,2082.2,1,9.5,9.9,104.6,0,9.5,
177,1088,B,41°  8.164'S,13° 33.770'E,-41.1360667,13.5628333,2081.2,14,129,125.6,97.3,0,129,
177,1088,C,41°  8.166'S,13° 33.774'E,-41.1361,13.5629,2082.9,13,114.9,93.9,81.7,118.5,233.4,
177,1089,A,40° 56.184'S,9° 53.646'E,-40.9364,9.8941,4619.3,23,216.3,149.6,69.2,0,216.3,
177,1089,B,40° 56.184'S,9° 53.646'E,-40.9364,9.8941,4623.8,29,264.9,246.6,93.1,0,264.9,
177,1089,C,40° 56.166'S,9° 53.640'E,-40.9361,9.894,4621.2,21,192.4,160.3,83.3,2,194.4,
177,1089,D,40° 56.184'S,9° 53.622'E,-40.9364,9.8937,4617.5,13,118,119.4,101.2,0,118,
177,1090,A,42° 54.822'S,8° 53.982'E,-42.9137,8.8997,3698.6,1,7,7,100.3,0,7,
177,1090,B,42° 54.822'S,8° 53.982'E,-42.9137,8.8997,3699.4,43,397.5,373.2,93.9,0,397.5,
177,1090,C,42° 54.810'S,8° 53.988'E,-42.9135,8.8998,3703.7,8,69.3,63.8,92,0,69.3,
177,1090,D,42° 54.816'S,8° 54.000'E,-42.9136,8.9,3702.1,24,225.9,213.6,94.6,0,225.9,
177,1090,E,42° 54.816'S,8° 53.994'E,-42.9136,8.8999,3704.2,25,236.7,217.3,91.8,0,236.7,
177,1091,A,47°  5.682'S,5° 55.122'E,-47.0947,5.9187,4360.5,33,310.9,279.8,90,0,310.9,
177,1091,B,47°  5.682'S,5° 55.122'E,-47.0947,5.9187,4356.6,29,273.8,203.5,74.3,0,273.8,
177,1091,C,47°  5.688'S,5° 55.164'E,-47.0948,5.9194,4366.4,1,4,4,98.8,0,4,
177,1091,D,47°  5.688'S,5° 55.164'E,-47.0948,5.9194,4366.8,22,203.1,165.2,81.3,0,203.1,
177,1091,E,47°  5.694'S,5° 55.152'E,-47.0949,5.9192,4366.2,6,51.7,31.5,60.9,0,51.7,
177,1092,A,46° 24.708'S,7°  4.794'E,-46.4118,7.0799,1976.3,20,188.5,181.9,96.5,0,188.5,
177,1092,B,46° 24.708'S,7°  4.794'E,-46.4118,7.0799,1972.9,18,168.9,144.5,85.6,0,168.9,
177,1092,C,46° 24.696'S,7°  4.794'E,-46.4116,7.0799,1973.3,18,165.5,150.8,91.1,0,165.5,
177,1092,D,46° 24.702'S,7°  4.788'E,-46.4117,7.0798,1972.9,3,28.5,28.3,99.2,36.4,64.9,
177,1093,A,49° 58.596'S,5° 51.924'E,-49.9766,5.8654,3623.9,34,309.4,263.7,85.2,0,309.4,
177,1093,B,49° 58.590'S,5° 51.930'E,-49.9765,5.8655,3630.6,24,221.8,209,94.2,0,221.8,
177,1093,C,49° 58.596'S,5° 51.948'E,-49.9766,5.8658,3631.7,18,169.5,119.5,70.5,0,169.5,
