"Leg","Site","Hole","sitehole","short_name","long_name","ngdc_link"
308,1319,"A","1319A","carb","CHNS and Carbonate","https://www.ngdc.noaa.gov/mgg/geology/data/joides_resolution/308/1319a/carb_308_1319a.txt"
308,1319,"A","1319A","gra","Gamma Ray Attenuation Bulk Density","https://www.ngdc.noaa.gov/mgg/geology/data/joides_resolution/308/1319a/gra_308_1319a.txt"
308,1319,"A","1319A","icp","Elemental Composition - ICP","https://www.ngdc.noaa.gov/mgg/geology/data/joides_resolution/308/1319a/icp_308_1319a.txt"
308,1319,"A","1319A","iw","Interstitial Water","https://www.ngdc.noaa.gov/mgg/geology/data/joides_resolution/308/1319a/iw_308_1319a.txt"
308,1319,"A","1319A","mad","Moisture & Density","https://www.ngdc.noaa.gov/mgg/geology/data/joides_resolution/308/1319a/mad_308_1319a.txt"
308,1319,"A","1319A","msl","Magnetic Susceptibilty - Detailed","https://www.ngdc.noaa.gov/mgg/geology/data/joides_resolution/308/1319a/msl_308_1319a.txt"
308,1319,"A","1319A","ncr","Noncontact Resistivity","https://www.ngdc.noaa.gov/mgg/geology/data/joides_resolution/308/1319a/ncr_308_1319a.txt"
308,1319,"A","1319A","palinv","Foraminifers - All1","https://www.ngdc.noaa.gov/mgg/geology/data/joides_resolution/308/1319a/palinv_308_1319a.txt"
308,1319,"A","1319A","palinv_bf","Foraminifers - Benthic","https://www.ngdc.noaa.gov/mgg/geology/data/joides_resolution/308/1319a/palinv_bf_308_1319a.txt"
308,1319,"A","1319A","palinv_pf","Foraminifers - Planktonic","https://www.ngdc.noaa.gov/mgg/geology/data/joides_resolution/308/1319a/palinv_pf_308_1319a.txt"
308,1319,"A","1319A","palocc","Foraminifers - All2","https://www.ngdc.noaa.gov/mgg/geology/data/joides_resolution/308/1319a/palocc_308_1319a.txt"
308,1319,"A","1319A","palocc_bf","Foraminifers - Benthic2","https://www.ngdc.noaa.gov/mgg/geology/data/joides_resolution/308/1319a/palocc_bf_308_1319a.txt"
308,1319,"A","1319A","palocc_pf","Foraminifers - Planktonic2","https://www.ngdc.noaa.gov/mgg/geology/data/joides_resolution/308/1319a/palocc_pf_308_1319a.txt"
308,1319,"A","1319A","pen","Compressional Strength (Penetrometer)","https://www.ngdc.noaa.gov/mgg/geology/data/joides_resolution/308/1319a/pen_308_1319a.txt"
308,1319,"A","1319A","pmag","Magnetic Remanence","https://www.ngdc.noaa.gov/mgg/geology/data/joides_resolution/308/1319a/pmag_308_1319a.txt"
308,1319,"A","1319A","pwl","P-wave Velocity Logger","https://www.ngdc.noaa.gov/mgg/geology/data/joides_resolution/308/1319a/pwl_308_1319a.txt"
308,1319,"A","1319A","pws1","P-wave Velocity, Discrete1","https://www.ngdc.noaa.gov/mgg/geology/data/joides_resolution/308/1319a/pws1_308_1319a.txt"
308,1319,"A","1319A","pws2","P-wave Velocity, Discrete2","https://www.ngdc.noaa.gov/mgg/geology/data/joides_resolution/308/1319a/pws2_308_1319a.txt"
308,1319,"A","1319A","range","Paleontology - Range","https://www.ngdc.noaa.gov/mgg/geology/data/joides_resolution/308/1319a/range_308_1319a.txt"
308,1319,"A","1319A","sslide","Description - Smear Slide","https://www.ngdc.noaa.gov/mgg/geology/data/joides_resolution/308/1319a/sslide_308_1319a.txt"
308,1319,"A","1319A","tcon","Thermal Conductivity","https://www.ngdc.noaa.gov/mgg/geology/data/joides_resolution/308/1319a/tcon_308_1319a.txt"
308,1319,"A","1319A","visual_core_descriptions/","Visual Core Descriptions - Sediment and Rock","https://www.ngdc.noaa.gov/mgg/geology/data/joides_resolution/308/1319a/visual_core_descriptions/"
308,1319,"A","1319A","xrd","X-ray Diffraction - Summary","https://www.ngdc.noaa.gov/mgg/geology/data/joides_resolution/308/1319a/xrd_308_1319a.txt"
308,1319,"A","1319A","xrd_data_files","X-ray Diffraction - Data","https://www.ngdc.noaa.gov/mgg/geology/data/joides_resolution/308/1319a/xrd_308_1319a_files/"
308,1320,"A","1320A","carb","CHNS and Carbonate","https://www.ngdc.noaa.gov/mgg/geology/data/joides_resolution/308/1320a/carb_308_1320a.txt"
308,1320,"A","1320A","gas","Gas Elements","https://www.ngdc.noaa.gov/mgg/geology/data/joides_resolution/308/1320a/gas_308_1320a.txt"
308,1320,"A","1320A","gra","Gamma Ray Attenuation Bulk Density","https://www.ngdc.noaa.gov/mgg/geology/data/joides_resolution/308/1320a/gra_308_1320a.txt"
308,1320,"A","1320A","icp","Elemental Composition - ICP","https://www.ngdc.noaa.gov/mgg/geology/data/joides_resolution/308/1320a/icp_308_1320a.txt"
308,1320,"A","1320A","iw","Interstitial Water","https://www.ngdc.noaa.gov/mgg/geology/data/joides_resolution/308/1320a/iw_308_1320a.txt"
308,1320,"A","1320A","ms2f","Magnetic Susceptibilty - Summary1","https://www.ngdc.noaa.gov/mgg/geology/data/joides_resolution/308/1320a/ms2f_308_1320a.txt"
308,1320,"A","1320A","msl","Magnetic Susceptibilty - Detailed","https://www.ngdc.noaa.gov/mgg/geology/data/joides_resolution/308/1320a/msl_308_1320a.txt"
308,1320,"A","1320A","ncr","Noncontact Resistivity","https://www.ngdc.noaa.gov/mgg/geology/data/joides_resolution/308/1320a/ncr_308_1320a.txt"
308,1320,"A","1320A","palinv","Foraminifers - All1","https://www.ngdc.noaa.gov/mgg/geology/data/joides_resolution/308/1320a/palinv_308_1320a.txt"
308,1320,"A","1320A","palinv_bf","Foraminifers - Benthic","https://www.ngdc.noaa.gov/mgg/geology/data/joides_resolution/308/1320a/palinv_bf_308_1320a.txt"
308,1320,"A","1320A","palinv_pf","Foraminifers - Planktonic","https://www.ngdc.noaa.gov/mgg/geology/data/joides_resolution/308/1320a/palinv_pf_308_1320a.txt"
308,1320,"A","1320A","palocc","Foraminifers - All2","https://www.ngdc.noaa.gov/mgg/geology/data/joides_resolution/308/1320a/palocc_308_1320a.txt"
308,1320,"A","1320A","palocc_bf","Foraminifers - Benthic2","https://www.ngdc.noaa.gov/mgg/geology/data/joides_resolution/308/1320a/palocc_bf_308_1320a.txt"
308,1320,"A","1320A","palocc_pf","Foraminifers - Planktonic2","https://www.ngdc.noaa.gov/mgg/geology/data/joides_resolution/308/1320a/palocc_pf_308_1320a.txt"
308,1320,"A","1320A","pen","Compressional Strength (Penetrometer)","https://www.ngdc.noaa.gov/mgg/geology/data/joides_resolution/308/1320a/pen_308_1320a.txt"
308,1320,"A","1320A","pmag","Magnetic Remanence","https://www.ngdc.noaa.gov/mgg/geology/data/joides_resolution/308/1320a/pmag_308_1320a.txt"
308,1320,"A","1320A","pws1","P-wave Velocity, Discrete1","https://www.ngdc.noaa.gov/mgg/geology/data/joides_resolution/308/1320a/pws1_308_1320a.txt"
308,1320,"A","1320A","pws2","P-wave Velocity, Discrete2","https://www.ngdc.noaa.gov/mgg/geology/data/joides_resolution/308/1320a/pws2_308_1320a.txt"
308,1320,"A","1320A","pws3","P-wave Velocity, Discrete3","https://www.ngdc.noaa.gov/mgg/geology/data/joides_resolution/308/1320a/pws3_308_1320a.txt"
308,1320,"A","1320A","range","Paleontology - Range","https://www.ngdc.noaa.gov/mgg/geology/data/joides_resolution/308/1320a/range_308_1320a.txt"
308,1320,"A","1320A","rsc","Color Reflectance","https://www.ngdc.noaa.gov/mgg/geology/data/joides_resolution/308/1320a/rsc_308_1320a.txt"
308,1320,"A","1320A","rsc","Color Reflectance","https://www.ngdc.noaa.gov/mgg/geology/data/joides_resolution/308/1320a/rsc_308_1319a.txt"
308,1320,"A","1320A","sslide","Description - Smear Slide","https://www.ngdc.noaa.gov/mgg/geology/data/joides_resolution/308/1320a/sslide_308_1320a.txt"
308,1320,"A","1320A","tcon","Thermal Conductivity","https://www.ngdc.noaa.gov/mgg/geology/data/joides_resolution/308/1320a/tcon_308_1320a.txt"
308,1320,"A","1320A","visual_core_descriptions/","Visual Core Descriptions - Sediment and Rock","https://www.ngdc.noaa.gov/mgg/geology/data/joides_resolution/308/1320a/visual_core_descriptions/"
308,1320,"A","1320A","xrd","X-ray Diffraction - Summary","https://www.ngdc.noaa.gov/mgg/geology/data/joides_resolution/308/1320a/xrd_308_1320a.txt"
308,1321,"A","1321A","palinv","Foraminifers - All1","https://www.ngdc.noaa.gov/mgg/geology/data/joides_resolution/308/1321a/palinv_308_1322b.txt"
308,1322,"A","1322A","iw","Interstitial Water","https://www.ngdc.noaa.gov/mgg/geology/data/joides_resolution/308/1322a/iw_308_1322b.txt"
308,1322,"A","1322A","msl","Magnetic Susceptibilty - Detailed","https://www.ngdc.noaa.gov/mgg/geology/data/joides_resolution/308/1322a/msl_308_1322b.txt"
308,1322,"B","1322B","carb","CHNS and Carbonate","https://www.ngdc.noaa.gov/mgg/geology/data/joides_resolution/308/1322b/carb_308_1322b.txt"
308,1322,"B","1322B","gas","Gas Elements","https://www.ngdc.noaa.gov/mgg/geology/data/joides_resolution/308/1322b/gas_308_1322b.txt"
308,1322,"B","1322B","gra","Gamma Ray Attenuation Bulk Density","https://www.ngdc.noaa.gov/mgg/geology/data/joides_resolution/308/1322b/gra_308_1322b.txt"
308,1322,"B","1322B","mad","Moisture & Density","https://www.ngdc.noaa.gov/mgg/geology/data/joides_resolution/308/1322b/mad_308_1322b.txt"
308,1322,"B","1322B","ms2f","Magnetic Susceptibilty - Summary1","https://www.ngdc.noaa.gov/mgg/geology/data/joides_resolution/308/1322b/ms2f_308_1322b.txt"
308,1322,"B","1322B","ncr","Noncontact Resistivity","https://www.ngdc.noaa.gov/mgg/geology/data/joides_resolution/308/1322b/ncr_308_1322b.txt"
308,1322,"B","1322B","palinv","Foraminifers - All1","https://www.ngdc.noaa.gov/mgg/geology/data/joides_resolution/308/1322b/palinv_308_1322b.txt"
308,1322,"B","1322B","palinv_pf","Foraminifers - Planktonic","https://www.ngdc.noaa.gov/mgg/geology/data/joides_resolution/308/1322b/palinv_pf_308_1322b.txt"
308,1322,"B","1322B","palocc","Foraminifers - All2","https://www.ngdc.noaa.gov/mgg/geology/data/joides_resolution/308/1322b/palocc_308_1322b.txt"
308,1322,"B","1322B","palocc_pf","Foraminifers - Planktonic2","https://www.ngdc.noaa.gov/mgg/geology/data/joides_resolution/308/1322b/palocc_pf_308_1322b.txt"
308,1322,"B","1322B","pen","Compressional Strength (Penetrometer)","https://www.ngdc.noaa.gov/mgg/geology/data/joides_resolution/308/1322b/pen_308_1322b.txt"
308,1322,"B","1322B","pmag","Magnetic Remanence","https://www.ngdc.noaa.gov/mgg/geology/data/joides_resolution/308/1322b/pmag_308_1322b.txt"
308,1322,"B","1322B","pws1","P-wave Velocity, Discrete1","https://www.ngdc.noaa.gov/mgg/geology/data/joides_resolution/308/1322b/pws1_308_1322b.txt"
308,1322,"B","1322B","pws2","P-wave Velocity, Discrete2","https://www.ngdc.noaa.gov/mgg/geology/data/joides_resolution/308/1322b/pws2_308_1322b.txt"
308,1322,"B","1322B","pws3","P-wave Velocity, Discrete3","https://www.ngdc.noaa.gov/mgg/geology/data/joides_resolution/308/1322b/pws3_308_1322b.txt"
308,1322,"B","1322B","range","Paleontology - Range","https://www.ngdc.noaa.gov/mgg/geology/data/joides_resolution/308/1322b/range_308_1322b.txt"
308,1322,"B","1322B","rsc","Color Reflectance","https://www.ngdc.noaa.gov/mgg/geology/data/joides_resolution/308/1322b/rsc_308_1322b.txt"
308,1322,"B","1322B","sslide","Description - Smear Slide","https://www.ngdc.noaa.gov/mgg/geology/data/joides_resolution/308/1322b/sslide_308_1322b.txt"
308,1322,"B","1322B","tcon","Thermal Conductivity","https://www.ngdc.noaa.gov/mgg/geology/data/joides_resolution/308/1322b/tcon_308_1322b.txt"
308,1322,"B","1322B","visual_core_descriptions/","Visual Core Descriptions - Sediment and Rock","https://www.ngdc.noaa.gov/mgg/geology/data/joides_resolution/308/1322b/visual_core_descriptions/"
308,1322,"C","1322C","carb","CHNS and Carbonate","https://www.ngdc.noaa.gov/mgg/geology/data/joides_resolution/308/1322c/carb_308_1322c.txt"
308,1322,"C","1322C","gra","Gamma Ray Attenuation Bulk Density","https://www.ngdc.noaa.gov/mgg/geology/data/joides_resolution/308/1322c/gra_308_1322c.txt"
308,1322,"C","1322C","iw","Interstitial Water","https://www.ngdc.noaa.gov/mgg/geology/data/joides_resolution/308/1322c/iw_308_1322c.txt"
308,1322,"C","1322C","mad","Moisture & Density","https://www.ngdc.noaa.gov/mgg/geology/data/joides_resolution/308/1322c/mad_308_1322c.txt"
308,1322,"C","1322C","msl","Magnetic Susceptibilty - Detailed","https://www.ngdc.noaa.gov/mgg/geology/data/joides_resolution/308/1322c/msl_308_1322c.txt"
308,1322,"C","1322C","ncr","Noncontact Resistivity","https://www.ngdc.noaa.gov/mgg/geology/data/joides_resolution/308/1322c/ncr_308_1322c.txt"
308,1322,"C","1322C","rsc","Color Reflectance","https://www.ngdc.noaa.gov/mgg/geology/data/joides_resolution/308/1322c/rsc_308_1322c.txt"
308,1322,"C","1322C","tcon","Thermal Conductivity","https://www.ngdc.noaa.gov/mgg/geology/data/joides_resolution/308/1322c/tcon_308_1322c.txt"
308,1322,"D","1322D","carb","CHNS and Carbonate","https://www.ngdc.noaa.gov/mgg/geology/data/joides_resolution/308/1322d/carb_308_1322d.txt"
308,1322,"D","1322D","gra","Gamma Ray Attenuation Bulk Density","https://www.ngdc.noaa.gov/mgg/geology/data/joides_resolution/308/1322d/gra_308_1322d.txt"
308,1322,"D","1322D","iw","Interstitial Water","https://www.ngdc.noaa.gov/mgg/geology/data/joides_resolution/308/1322d/iw_308_1322d.txt"
308,1322,"D","1322D","mad","Moisture & Density","https://www.ngdc.noaa.gov/mgg/geology/data/joides_resolution/308/1322d/mad_308_1322d.txt"
308,1322,"D","1322D","ms2f","Magnetic Susceptibilty - Summary1","https://www.ngdc.noaa.gov/mgg/geology/data/joides_resolution/308/1322d/ms2f_308_1322d.txt"
308,1322,"D","1322D","msl","Magnetic Susceptibilty - Detailed","https://www.ngdc.noaa.gov/mgg/geology/data/joides_resolution/308/1322d/msl_308_1322d.txt"
308,1322,"D","1322D","ncr","Noncontact Resistivity","https://www.ngdc.noaa.gov/mgg/geology/data/joides_resolution/308/1322d/ncr_308_1322d.txt"
308,1322,"D","1322D","rsc","Color Reflectance","https://www.ngdc.noaa.gov/mgg/geology/data/joides_resolution/308/1322d/rsc_308_1322d.txt"
308,1322,"D","1322D","tcon","Thermal Conductivity","https://www.ngdc.noaa.gov/mgg/geology/data/joides_resolution/308/1322d/tcon_308_1322d.txt"
308,1324,"B","1324B","carb","CHNS and Carbonate","https://www.ngdc.noaa.gov/mgg/geology/data/joides_resolution/308/1324b/carb_308_1324b.txt"
308,1324,"B","1324B","gas","Gas Elements","https://www.ngdc.noaa.gov/mgg/geology/data/joides_resolution/308/1324b/gas_308_1324b.txt"
308,1324,"B","1324B","gra","Gamma Ray Attenuation Bulk Density","https://www.ngdc.noaa.gov/mgg/geology/data/joides_resolution/308/1324b/gra_308_1324b.txt"
308,1324,"B","1324B","iw","Interstitial Water","https://www.ngdc.noaa.gov/mgg/geology/data/joides_resolution/308/1324b/iw_308_1324b.txt"
308,1324,"B","1324B","mad","Moisture & Density","https://www.ngdc.noaa.gov/mgg/geology/data/joides_resolution/308/1324b/mad_308_1324b.txt"
308,1324,"B","1324B","ms2f","Magnetic Susceptibilty - Summary1","https://www.ngdc.noaa.gov/mgg/geology/data/joides_resolution/308/1324b/ms2f_308_1324b.txt"
308,1324,"B","1324B","msl","Magnetic Susceptibilty - Detailed","https://www.ngdc.noaa.gov/mgg/geology/data/joides_resolution/308/1324b/msl_308_1324b.txt"
308,1324,"B","1324B","ncr","Noncontact Resistivity","https://www.ngdc.noaa.gov/mgg/geology/data/joides_resolution/308/1324b/ncr_308_1324b.txt"
308,1324,"B","1324B","palinv","Foraminifers - All1","https://www.ngdc.noaa.gov/mgg/geology/data/joides_resolution/308/1324b/palinv_308_1324b.txt"
308,1324,"B","1324B","palinv_bf","Foraminifers - Benthic","https://www.ngdc.noaa.gov/mgg/geology/data/joides_resolution/308/1324b/palinv_bf_308_1324b.txt"
308,1324,"B","1324B","palinv_pf","Foraminifers - Planktonic","https://www.ngdc.noaa.gov/mgg/geology/data/joides_resolution/308/1324b/palinv_pf_308_1324b.txt"
308,1324,"B","1324B","palocc","Foraminifers - All2","https://www.ngdc.noaa.gov/mgg/geology/data/joides_resolution/308/1324b/palocc_308_1324b.txt"
308,1324,"B","1324B","palocc_bf","Foraminifers - Benthic2","https://www.ngdc.noaa.gov/mgg/geology/data/joides_resolution/308/1324b/palocc_bf_308_1324b.txt"
308,1324,"B","1324B","palocc_pf","Foraminifers - Planktonic2","https://www.ngdc.noaa.gov/mgg/geology/data/joides_resolution/308/1324b/palocc_pf_308_1324b.txt"
308,1324,"B","1324B","pen","Compressional Strength (Penetrometer)","https://www.ngdc.noaa.gov/mgg/geology/data/joides_resolution/308/1324b/pen_308_1324b.txt"
308,1324,"B","1324B","pmag","Magnetic Remanence","https://www.ngdc.noaa.gov/mgg/geology/data/joides_resolution/308/1324b/pmag_308_1324b.txt"
308,1324,"B","1324B","pwl","P-wave Velocity Logger","https://www.ngdc.noaa.gov/mgg/geology/data/joides_resolution/308/1324b/pwl_308_1324b.txt"
308,1324,"B","1324B","pws1","P-wave Velocity, Discrete1","https://www.ngdc.noaa.gov/mgg/geology/data/joides_resolution/308/1324b/pws1_308_1324b.txt"
308,1324,"B","1324B","pws2","P-wave Velocity, Discrete2","https://www.ngdc.noaa.gov/mgg/geology/data/joides_resolution/308/1324b/pws2_308_1324b.txt"
308,1324,"B","1324B","pws3","P-wave Velocity, Discrete3","https://www.ngdc.noaa.gov/mgg/geology/data/joides_resolution/308/1324b/pws3_308_1324b.txt"
308,1324,"B","1324B","range","Paleontology - Range","https://www.ngdc.noaa.gov/mgg/geology/data/joides_resolution/308/1324b/range_308_1324b.txt"
308,1324,"B","1324B","rsc","Color Reflectance","https://www.ngdc.noaa.gov/mgg/geology/data/joides_resolution/308/1324b/rsc_308_1324b.txt"
308,1324,"B","1324B","sslide","Description - Smear Slide","https://www.ngdc.noaa.gov/mgg/geology/data/joides_resolution/308/1324b/sslide_308_1324b.txt"
308,1324,"B","1324B","tcon","Thermal Conductivity","https://www.ngdc.noaa.gov/mgg/geology/data/joides_resolution/308/1324b/tcon_308_1324b.txt"
308,1324,"B","1324B","visual_core_descriptions/","Visual Core Descriptions - Sediment and Rock","https://www.ngdc.noaa.gov/mgg/geology/data/joides_resolution/308/1324b/visual_core_descriptions/"
308,1324,"B","1324B","xrd","X-ray Diffraction - Summary","https://www.ngdc.noaa.gov/mgg/geology/data/joides_resolution/308/1324b/xrd_308_1324b.txt"
308,1324,"C","1324C","carb","CHNS and Carbonate","https://www.ngdc.noaa.gov/mgg/geology/data/joides_resolution/308/1324c/carb_308_1324c.txt"
308,1324,"C","1324C","gra","Gamma Ray Attenuation Bulk Density","https://www.ngdc.noaa.gov/mgg/geology/data/joides_resolution/308/1324c/gra_308_1324c.txt"
308,1324,"C","1324C","iw","Interstitial Water","https://www.ngdc.noaa.gov/mgg/geology/data/joides_resolution/308/1324c/iw_308_1324c.txt"
308,1324,"C","1324C","mad","Moisture & Density","https://www.ngdc.noaa.gov/mgg/geology/data/joides_resolution/308/1324c/mad_308_1324c.txt"
308,1324,"C","1324C","ms2f","Magnetic Susceptibilty - Summary1","https://www.ngdc.noaa.gov/mgg/geology/data/joides_resolution/308/1324c/ms2f_308_1324c.txt"
308,1324,"C","1324C","msl","Magnetic Susceptibilty - Detailed","https://www.ngdc.noaa.gov/mgg/geology/data/joides_resolution/308/1324c/msl_308_1324c.txt"
308,1324,"C","1324C","ncr","Noncontact Resistivity","https://www.ngdc.noaa.gov/mgg/geology/data/joides_resolution/308/1324c/ncr_308_1324c.txt"
308,1324,"C","1324C","pwl","P-wave Velocity Logger","https://www.ngdc.noaa.gov/mgg/geology/data/joides_resolution/308/1324c/pwl_308_1324c.txt"
308,1324,"C","1324C","pws1","P-wave Velocity, Discrete1","https://www.ngdc.noaa.gov/mgg/geology/data/joides_resolution/308/1324c/pws1_308_1324c.txt"
308,1324,"C","1324C","pws2","P-wave Velocity, Discrete2","https://www.ngdc.noaa.gov/mgg/geology/data/joides_resolution/308/1324c/pws2_308_1324c.txt"
308,1324,"C","1324C","pws3","P-wave Velocity, Discrete3","https://www.ngdc.noaa.gov/mgg/geology/data/joides_resolution/308/1324c/pws3_308_1324c.txt"
308,1324,"C","1324C","rsc","Color Reflectance","https://www.ngdc.noaa.gov/mgg/geology/data/joides_resolution/308/1324c/rsc_308_1324c.txt"
308,1324,"C","1324C","tcon","Thermal Conductivity","https://www.ngdc.noaa.gov/mgg/geology/data/joides_resolution/308/1324c/tcon_308_1324c.txt"
308,1324,"C","1324C","visual_core_descriptions/","Visual Core Descriptions - Sediment and Rock","https://www.ngdc.noaa.gov/mgg/geology/data/joides_resolution/308/1324c/visual_core_descriptions/"
309,1256,"D","1256D","carb","CHNS and Carbonate","https://www.ngdc.noaa.gov/mgg/geology/data/joides_resolution/309/1256d/carb_311_1325b.txt"
309,1256,"D","1256D","gra","Gamma Ray Attenuation Bulk Density","https://www.ngdc.noaa.gov/mgg/geology/data/joides_resolution/309/1256d/gra_309_1256d.txt"
309,1256,"D","1256D","icp","Elemental Composition - ICP","https://www.ngdc.noaa.gov/mgg/geology/data/joides_resolution/309/1256d/icp_309_1256d.txt"
309,1256,"D","1256D","mad","Moisture & Density","https://www.ngdc.noaa.gov/mgg/geology/data/joides_resolution/309/1256d/mad_309_1256d.txt"
309,1256,"D","1256D","msl","Magnetic Susceptibilty - Detailed","https://www.ngdc.noaa.gov/mgg/geology/data/joides_resolution/309/1256d/msl_309_1256d.txt"
309,1256,"D","1256D","ngr","Natural Gamma Radiation","https://www.ngdc.noaa.gov/mgg/geology/data/joides_resolution/309/1256d/ngr_309_1256d.txt"
309,1256,"D","1256D","pmag","Magnetic Remanence","https://www.ngdc.noaa.gov/mgg/geology/data/joides_resolution/309/1256d/pmag_309_1256d.txt"
309,1256,"D","1256D","pws3","P-wave Velocity, Discrete3","https://www.ngdc.noaa.gov/mgg/geology/data/joides_resolution/309/1256d/pws3_309_1256c.txt"
309,1256,"D","1256D","tcon","Thermal Conductivity","https://www.ngdc.noaa.gov/mgg/geology/data/joides_resolution/309/1256d/tcon_309_1256d.txt"
309,1256,"D","1256D","xrd","X-ray Diffraction - Summary","https://www.ngdc.noaa.gov/mgg/geology/data/joides_resolution/309/1256d/xrd_309_1256d.txt"
309,1256,"D","1256D","xrd_data_files","X-ray Diffraction - Data","https://www.ngdc.noaa.gov/mgg/geology/data/joides_resolution/309/1256d/xrd_309_1256d_files/"
311,1325,"B","1325B","avs","Vane Shear Strength (AVS)","https://www.ngdc.noaa.gov/mgg/geology/data/joides_resolution/311/1325b/avs_311_1325b.txt"
311,1325,"B","1325B","gas","Gas Elements","https://www.ngdc.noaa.gov/mgg/geology/data/joides_resolution/311/1325b/gas_311_1325b.txt"
311,1325,"B","1325B","gra","Gamma Ray Attenuation Bulk Density","https://www.ngdc.noaa.gov/mgg/geology/data/joides_resolution/311/1325b/gra_311_1325b.txt"
311,1325,"B","1325B","iw","Interstitial Water","https://www.ngdc.noaa.gov/mgg/geology/data/joides_resolution/311/1325b/iw_311_1325b.txt"
311,1325,"B","1325B","mad","Moisture & Density","https://www.ngdc.noaa.gov/mgg/geology/data/joides_resolution/311/1325b/mad_311_1325b.txt"
311,1325,"B","1325B","msl","Magnetic Susceptibilty - Detailed","https://www.ngdc.noaa.gov/mgg/geology/data/joides_resolution/311/1325b/msl_311_1325b.txt"
311,1325,"B","1325B","ncr","Noncontact Resistivity","https://www.ngdc.noaa.gov/mgg/geology/data/joides_resolution/311/1325b/ncr_311_1325b.txt"
311,1325,"B","1325B","pmag","Magnetic Remanence","https://www.ngdc.noaa.gov/mgg/geology/data/joides_resolution/311/1325b/pmag_311_1325b.txt"
311,1325,"B","1325B","pws2","P-wave Velocity, Discrete2","https://www.ngdc.noaa.gov/mgg/geology/data/joides_resolution/311/1325b/pws2_311_1325b.txt"
311,1325,"B","1325B","pws3","P-wave Velocity, Discrete3","https://www.ngdc.noaa.gov/mgg/geology/data/joides_resolution/311/1325b/pws3_311_1325b.txt"
311,1325,"B","1325B","rsc","Color Reflectance","https://www.ngdc.noaa.gov/mgg/geology/data/joides_resolution/311/1325b/rsc_311_1325b.txt"
311,1325,"B","1325B","tcon","Thermal Conductivity","https://www.ngdc.noaa.gov/mgg/geology/data/joides_resolution/311/1325b/tcon_311_1325b.txt"
311,1325,"B","1325B","visual_core_descriptions/","Visual Core Descriptions - Sediment and Rock","https://www.ngdc.noaa.gov/mgg/geology/data/joides_resolution/311/1325b/visual_core_descriptions/"
311,1325,"B","1325B","xrd","X-ray Diffraction - Summary","https://www.ngdc.noaa.gov/mgg/geology/data/joides_resolution/311/1325b/xrd_311_1325b.txt"
311,1325,"B","1325B","xrd_data_files","X-ray Diffraction - Data","https://www.ngdc.noaa.gov/mgg/geology/data/joides_resolution/311/1325b/xrd_311_1325b_files/"
311,1325,"C","1325C","avs","Vane Shear Strength (AVS)","https://www.ngdc.noaa.gov/mgg/geology/data/joides_resolution/311/1325c/avs_311_1325c.txt"
311,1325,"C","1325C","carb","CHNS and Carbonate","https://www.ngdc.noaa.gov/mgg/geology/data/joides_resolution/311/1325c/carb_311_1325c.txt"
311,1325,"C","1325C","gas","Gas Elements","https://www.ngdc.noaa.gov/mgg/geology/data/joides_resolution/311/1325c/gas_311_1325c.txt"
311,1325,"C","1325C","gra","Gamma Ray Attenuation Bulk Density","https://www.ngdc.noaa.gov/mgg/geology/data/joides_resolution/311/1325c/gra_311_1325c.txt"
311,1325,"C","1325C","iw","Interstitial Water","https://www.ngdc.noaa.gov/mgg/geology/data/joides_resolution/311/1325c/iw_311_1325c.txt"
311,1325,"C","1325C","mad","Moisture & Density","https://www.ngdc.noaa.gov/mgg/geology/data/joides_resolution/311/1325c/mad_311_1325c.txt"
311,1325,"C","1325C","msl","Magnetic Susceptibilty - Detailed","https://www.ngdc.noaa.gov/mgg/geology/data/joides_resolution/311/1325c/msl_311_1325c.txt"
311,1325,"C","1325C","ncr","Noncontact Resistivity","https://www.ngdc.noaa.gov/mgg/geology/data/joides_resolution/311/1325c/ncr_311_1325c.txt"
311,1325,"C","1325C","pmag","Magnetic Remanence","https://www.ngdc.noaa.gov/mgg/geology/data/joides_resolution/311/1325c/pmag_311_1325c.txt"
311,1325,"C","1325C","rsc","Color Reflectance","https://www.ngdc.noaa.gov/mgg/geology/data/joides_resolution/311/1325c/rsc_311_1325c.txt"
311,1325,"C","1325C","tcon","Thermal Conductivity","https://www.ngdc.noaa.gov/mgg/geology/data/joides_resolution/311/1325c/tcon_311_1325c.txt"
311,1325,"C","1325C","visual_core_descriptions/","Visual Core Descriptions - Sediment and Rock","https://www.ngdc.noaa.gov/mgg/geology/data/joides_resolution/311/1325c/visual_core_descriptions/"
311,1325,"C","1325C","xrd","X-ray Diffraction - Summary","https://www.ngdc.noaa.gov/mgg/geology/data/joides_resolution/311/1325c/xrd_311_1325c.txt"
311,1325,"C","1325C","xrd_data_files","X-ray Diffraction - Data","https://www.ngdc.noaa.gov/mgg/geology/data/joides_resolution/311/1325c/xrd_311_1325c_files/"
311,1325,"D","1325D","avs","Vane Shear Strength (AVS)","https://www.ngdc.noaa.gov/mgg/geology/data/joides_resolution/311/1325d/avs_311_1325d.txt"
311,1325,"D","1325D","carb","CHNS and Carbonate","https://www.ngdc.noaa.gov/mgg/geology/data/joides_resolution/311/1325d/carb_311_1325d.txt"
311,1325,"D","1325D","gas","Gas Elements","https://www.ngdc.noaa.gov/mgg/geology/data/joides_resolution/311/1325d/gas_311_1325d.txt"
