"leg_exp","site","variable","value","other","Pleistocene","Pliocene","Miocene","Oligocene","Eocene","Paleocene","Cretaceous","sort_old","crunch_old","all_ages2","Latitude_DD","Longitude_DD","program","repository"
"41","366","Pliocene","Pliocene",NA,"Pleistocene","Pliocene","Miocene","Oligocene","Eocene","Paleocene","Cretaceous",NA,NA,"Pleistocene, Pliocene, Miocene, Oligocene, Eocene, Paleocene, Cretaceous",5.678,-19.8513,"DSDP","BCR"
"41","366","Pleistocene","Pleistocene",NA,"Pleistocene","Pliocene","Miocene","Oligocene","Eocene","Paleocene","Cretaceous",NA,NA,"Pleistocene, Pliocene, Miocene, Oligocene, Eocene, Paleocene, Cretaceous",5.678,-19.8513,"DSDP","BCR"
"41","366","Cretaceous","Cretaceous",NA,"Pleistocene","Pliocene","Miocene","Oligocene","Eocene","Paleocene","Cretaceous",NA,NA,"Pleistocene, Pliocene, Miocene, Oligocene, Eocene, Paleocene, Cretaceous",5.678,-19.8513,"DSDP","BCR"
"41","366","Oligocene","Oligocene",NA,"Pleistocene","Pliocene","Miocene","Oligocene","Eocene","Paleocene","Cretaceous",NA,NA,"Pleistocene, Pliocene, Miocene, Oligocene, Eocene, Paleocene, Cretaceous",5.678,-19.8513,"DSDP","BCR"
"41","366","Eocene","Eocene",NA,"Pleistocene","Pliocene","Miocene","Oligocene","Eocene","Paleocene","Cretaceous",NA,NA,"Pleistocene, Pliocene, Miocene, Oligocene, Eocene, Paleocene, Cretaceous",5.678,-19.8513,"DSDP","BCR"
"41","366","Paleocene","Paleocene",NA,"Pleistocene","Pliocene","Miocene","Oligocene","Eocene","Paleocene","Cretaceous",NA,NA,"Pleistocene, Pliocene, Miocene, Oligocene, Eocene, Paleocene, Cretaceous",5.678,-19.8513,"DSDP","BCR"
"41","367","Paleocene","Paleocene",NA,"Pleistocene","Pliocene","Miocene",NA,"Eocene","Paleocene","Cretaceous","Jurassic",NA,"Pleistocene, Pliocene, Miocene, Eocene, Paleocene, Cretaceous, Jurassic",12.4868,-20.0472,"DSDP","BCR"
"41","367","sort_old","Jurassic",NA,"Pleistocene","Pliocene","Miocene",NA,"Eocene","Paleocene","Cretaceous","Jurassic",NA,"Pleistocene, Pliocene, Miocene, Eocene, Paleocene, Cretaceous, Jurassic",12.4868,-20.0472,"DSDP","BCR"
"41","367","Miocene","Miocene",NA,"Pleistocene","Pliocene","Miocene",NA,"Eocene","Paleocene","Cretaceous","Jurassic",NA,"Pleistocene, Pliocene, Miocene, Eocene, Paleocene, Cretaceous, Jurassic",12.4868,-20.0472,"DSDP","BCR"
"41","367","Eocene","Eocene",NA,"Pleistocene","Pliocene","Miocene",NA,"Eocene","Paleocene","Cretaceous","Jurassic",NA,"Pleistocene, Pliocene, Miocene, Eocene, Paleocene, Cretaceous, Jurassic",12.4868,-20.0472,"DSDP","BCR"
"41","367","Pleistocene","Pleistocene",NA,"Pleistocene","Pliocene","Miocene",NA,"Eocene","Paleocene","Cretaceous","Jurassic",NA,"Pleistocene, Pliocene, Miocene, Eocene, Paleocene, Cretaceous, Jurassic",12.4868,-20.0472,"DSDP","BCR"
"41","367","Pliocene","Pliocene",NA,"Pleistocene","Pliocene","Miocene",NA,"Eocene","Paleocene","Cretaceous","Jurassic",NA,"Pleistocene, Pliocene, Miocene, Eocene, Paleocene, Cretaceous, Jurassic",12.4868,-20.0472,"DSDP","BCR"
"41","367","Cretaceous","Cretaceous",NA,"Pleistocene","Pliocene","Miocene",NA,"Eocene","Paleocene","Cretaceous","Jurassic",NA,"Pleistocene, Pliocene, Miocene, Eocene, Paleocene, Cretaceous, Jurassic",12.4868,-20.0472,"DSDP","BCR"
"41","368","Pliocene","Pliocene",NA,"Pleistocene","Pliocene","Miocene",NA,"Eocene","Paleocene","Cretaceous",NA,NA,"Pleistocene, Pliocene, Miocene, Eocene, Paleocene, Cretaceous",17.5072,-21.3538,"DSDP","BCR"
"41","368","Pleistocene","Pleistocene",NA,"Pleistocene","Pliocene","Miocene",NA,"Eocene","Paleocene","Cretaceous",NA,NA,"Pleistocene, Pliocene, Miocene, Eocene, Paleocene, Cretaceous",17.5072,-21.3538,"DSDP","BCR"
"41","368","Eocene","Eocene",NA,"Pleistocene","Pliocene","Miocene",NA,"Eocene","Paleocene","Cretaceous",NA,NA,"Pleistocene, Pliocene, Miocene, Eocene, Paleocene, Cretaceous",17.5072,-21.3538,"DSDP","BCR"
"41","368","Cretaceous","Cretaceous",NA,"Pleistocene","Pliocene","Miocene",NA,"Eocene","Paleocene","Cretaceous",NA,NA,"Pleistocene, Pliocene, Miocene, Eocene, Paleocene, Cretaceous",17.5072,-21.3538,"DSDP","BCR"
"41","368","Miocene","Miocene",NA,"Pleistocene","Pliocene","Miocene",NA,"Eocene","Paleocene","Cretaceous",NA,NA,"Pleistocene, Pliocene, Miocene, Eocene, Paleocene, Cretaceous",17.5072,-21.3538,"DSDP","BCR"
"41","368","Paleocene","Paleocene",NA,"Pleistocene","Pliocene","Miocene",NA,"Eocene","Paleocene","Cretaceous",NA,NA,"Pleistocene, Pliocene, Miocene, Eocene, Paleocene, Cretaceous",17.5072,-21.3538,"DSDP","BCR"
"41","369","Miocene","Miocene",NA,NA,"Pliocene","Miocene","Oligocene","Eocene",NA,"Cretaceous",NA,NA,"Pliocene, Miocene, Oligocene, Eocene, Cretaceous",26.5925,-14.9987,"DSDP","BCR"
"41","369","Pliocene","Pliocene",NA,NA,"Pliocene","Miocene","Oligocene","Eocene",NA,"Cretaceous",NA,NA,"Pliocene, Miocene, Oligocene, Eocene, Cretaceous",26.5925,-14.9987,"DSDP","BCR"
"41","369","Eocene","Eocene",NA,NA,"Pliocene","Miocene","Oligocene","Eocene",NA,"Cretaceous",NA,NA,"Pliocene, Miocene, Oligocene, Eocene, Cretaceous",26.5925,-14.9987,"DSDP","BCR"
"41","369","Cretaceous","Cretaceous",NA,NA,"Pliocene","Miocene","Oligocene","Eocene",NA,"Cretaceous",NA,NA,"Pliocene, Miocene, Oligocene, Eocene, Cretaceous",26.5925,-14.9987,"DSDP","BCR"
"41","369","Oligocene","Oligocene",NA,NA,"Pliocene","Miocene","Oligocene","Eocene",NA,"Cretaceous",NA,NA,"Pliocene, Miocene, Oligocene, Eocene, Cretaceous",26.5925,-14.9987,"DSDP","BCR"
"41","370","Miocene","Miocene",NA,"Pleistocene",NA,"Miocene","Oligocene","Eocene","Paleocene","Cretaceous",NA,NA,"Pleistocene, Miocene, Oligocene, Eocene, Paleocene, Cretaceous",32.8375,-10.776,"DSDP","BCR"
"41","370","Paleocene","Paleocene",NA,"Pleistocene",NA,"Miocene","Oligocene","Eocene","Paleocene","Cretaceous",NA,NA,"Pleistocene, Miocene, Oligocene, Eocene, Paleocene, Cretaceous",32.8375,-10.776,"DSDP","BCR"
"41","370","Pleistocene","Pleistocene",NA,"Pleistocene",NA,"Miocene","Oligocene","Eocene","Paleocene","Cretaceous",NA,NA,"Pleistocene, Miocene, Oligocene, Eocene, Paleocene, Cretaceous",32.8375,-10.776,"DSDP","BCR"
"41","370","Eocene","Eocene",NA,"Pleistocene",NA,"Miocene","Oligocene","Eocene","Paleocene","Cretaceous",NA,NA,"Pleistocene, Miocene, Oligocene, Eocene, Paleocene, Cretaceous",32.8375,-10.776,"DSDP","BCR"
"41","370","Cretaceous","Cretaceous",NA,"Pleistocene",NA,"Miocene","Oligocene","Eocene","Paleocene","Cretaceous",NA,NA,"Pleistocene, Miocene, Oligocene, Eocene, Paleocene, Cretaceous",32.8375,-10.776,"DSDP","BCR"
"41","370","Oligocene","Oligocene",NA,"Pleistocene",NA,"Miocene","Oligocene","Eocene","Paleocene","Cretaceous",NA,NA,"Pleistocene, Miocene, Oligocene, Eocene, Paleocene, Cretaceous",32.8375,-10.776,"DSDP","BCR"
"42","371","Pleistocene","Pleistocene",NA,"Pleistocene","Pliocene","Miocene",NA,NA,NA,NA,NA,NA,"Pleistocene, Pliocene, Miocene",37.598,5.2592,"DSDP","BCR"
"42","371","Pliocene","Pliocene",NA,"Pleistocene","Pliocene","Miocene",NA,NA,NA,NA,NA,NA,"Pleistocene, Pliocene, Miocene",37.598,5.2592,"DSDP","BCR"
"42","371","Miocene","Miocene",NA,"Pleistocene","Pliocene","Miocene",NA,NA,NA,NA,NA,NA,"Pleistocene, Pliocene, Miocene",37.598,5.2592,"DSDP","BCR"
"42","372","Miocene","Miocene",NA,"Pleistocene","Pliocene","Miocene",NA,NA,NA,NA,NA,NA,"Pleistocene, Pliocene, Miocene",40.08,4.7965,"DSDP","BCR"
"42","372","Pleistocene","Pleistocene",NA,"Pleistocene","Pliocene","Miocene",NA,NA,NA,NA,NA,NA,"Pleistocene, Pliocene, Miocene",40.08,4.7965,"DSDP","BCR"
"42","372","Pliocene","Pliocene",NA,"Pleistocene","Pliocene","Miocene",NA,NA,NA,NA,NA,NA,"Pleistocene, Pliocene, Miocene",40.08,4.7965,"DSDP","BCR"
"42","373","Miocene","Miocene",NA,"Pleistocene","Pliocene","Miocene",NA,NA,NA,NA,NA,NA,"Pleistocene, Pliocene, Miocene",39.728,12.9927,"DSDP","BCR"
"42","373","Pliocene","Pliocene",NA,"Pleistocene","Pliocene","Miocene",NA,NA,NA,NA,NA,NA,"Pleistocene, Pliocene, Miocene",39.728,12.9927,"DSDP","BCR"
"42","373","Pleistocene","Pleistocene",NA,"Pleistocene","Pliocene","Miocene",NA,NA,NA,NA,NA,NA,"Pleistocene, Pliocene, Miocene",39.728,12.9927,"DSDP","BCR"
"42","374","Pleistocene","Pleistocene",NA,"Pleistocene","Pliocene","Miocene",NA,NA,NA,NA,NA,NA,"Pleistocene, Pliocene, Miocene",35.8478,18.1963,"DSDP","BCR"
"42","374","Pliocene","Pliocene",NA,"Pleistocene","Pliocene","Miocene",NA,NA,NA,NA,NA,NA,"Pleistocene, Pliocene, Miocene",35.8478,18.1963,"DSDP","BCR"
"42","374","Miocene","Miocene",NA,"Pleistocene","Pliocene","Miocene",NA,NA,NA,NA,NA,NA,"Pleistocene, Pliocene, Miocene",35.8478,18.1963,"DSDP","BCR"
"42","375","Miocene","Miocene",NA,"Pleistocene","Pliocene","Miocene",NA,NA,NA,NA,NA,NA,"Pleistocene, Pliocene, Miocene",34.7622,31.76,"DSDP","BCR"
"42","375","Pliocene","Pliocene",NA,"Pleistocene","Pliocene","Miocene",NA,NA,NA,NA,NA,NA,"Pleistocene, Pliocene, Miocene",34.7622,31.76,"DSDP","BCR"
"42","375","Pleistocene","Pleistocene",NA,"Pleistocene","Pliocene","Miocene",NA,NA,NA,NA,NA,NA,"Pleistocene, Pliocene, Miocene",34.7622,31.76,"DSDP","BCR"
"42","376","Miocene","Miocene",NA,"Pleistocene","Pliocene","Miocene",NA,NA,NA,NA,NA,NA,"Pleistocene, Pliocene, Miocene",34.872,31.8075,"DSDP","BCR"
"42","376","Pliocene","Pliocene",NA,"Pleistocene","Pliocene","Miocene",NA,NA,NA,NA,NA,NA,"Pleistocene, Pliocene, Miocene",34.872,31.8075,"DSDP","BCR"
"42","376","Pleistocene","Pleistocene",NA,"Pleistocene","Pliocene","Miocene",NA,NA,NA,NA,NA,NA,"Pleistocene, Pliocene, Miocene",34.872,31.8075,"DSDP","BCR"
"42","377","Miocene","Miocene",NA,"Pleistocene",NA,"Miocene",NA,NA,NA,NA,NA,NA,"Pleistocene, Miocene",35.1617,21.431,"DSDP","BCR"
"42","377","Pleistocene","Pleistocene",NA,"Pleistocene",NA,"Miocene",NA,NA,NA,NA,NA,NA,"Pleistocene, Miocene",35.1617,21.431,"DSDP","BCR"
"42","378","Pleistocene","Pleistocene",NA,"Pleistocene","Pliocene","Miocene",NA,NA,NA,NA,NA,NA,"Pleistocene, Pliocene, Miocene",35.9278,25.1162,"DSDP","BCR"
"42","378","Miocene","Miocene",NA,"Pleistocene","Pliocene","Miocene",NA,NA,NA,NA,NA,NA,"Pleistocene, Pliocene, Miocene",35.9278,25.1162,"DSDP","BCR"
"42","378","Pliocene","Pliocene",NA,"Pleistocene","Pliocene","Miocene",NA,NA,NA,NA,NA,NA,"Pleistocene, Pliocene, Miocene",35.9278,25.1162,"DSDP","BCR"
"42","379","Pleistocene","Pleistocene",NA,"Pleistocene",NA,NA,NA,NA,NA,NA,NA,NA,"Pleistocene",43.005,36.0117,"DSDP","BCR"
"42","380","Pleistocene","Pleistocene",NA,"Pleistocene","Pliocene",NA,NA,NA,NA,NA,NA,NA,"Pleistocene, Pliocene",42.099,29.6137,"DSDP","BCR"
"42","380","Pliocene","Pliocene",NA,"Pleistocene","Pliocene",NA,NA,NA,NA,NA,NA,NA,"Pleistocene, Pliocene",42.099,29.6137,"DSDP","BCR"
"42","381","Miocene","Miocene",NA,"Pleistocene",NA,"Miocene",NA,NA,NA,NA,NA,NA,"Pleistocene, Miocene",41.6708,29.416,"DSDP","BCR"
"42","381","Pleistocene","Pleistocene",NA,"Pleistocene",NA,"Miocene",NA,NA,NA,NA,NA,NA,"Pleistocene, Miocene",41.6708,29.416,"DSDP","BCR"
"43","382","Pleistocene","Pleistocene",NA,"Pleistocene","Pliocene","Miocene",NA,NA,NA,"Cretaceous",NA,NA,"Pleistocene, Pliocene, Miocene, Cretaceous",34.4173,-56.5375,"DSDP","BCR"
"43","382","Pliocene","Pliocene",NA,"Pleistocene","Pliocene","Miocene",NA,NA,NA,"Cretaceous",NA,NA,"Pleistocene, Pliocene, Miocene, Cretaceous",34.4173,-56.5375,"DSDP","BCR"
"43","382","Cretaceous","Cretaceous",NA,"Pleistocene","Pliocene","Miocene",NA,NA,NA,"Cretaceous",NA,NA,"Pleistocene, Pliocene, Miocene, Cretaceous",34.4173,-56.5375,"DSDP","BCR"
"43","382","Miocene","Miocene",NA,"Pleistocene","Pliocene","Miocene",NA,NA,NA,"Cretaceous",NA,NA,"Pleistocene, Pliocene, Miocene, Cretaceous",34.4173,-56.5375,"DSDP","BCR"
"43","383","Pleistocene","Pleistocene",NA,"Pleistocene",NA,NA,NA,NA,NA,NA,NA,NA,"Pleistocene",39.248,-53.353,"DSDP","BCR"
"43","384","Eocene","Eocene",NA,NA,NA,NA,NA,"Eocene","Paleocene","Cretaceous",NA,NA,"Eocene, Paleocene, Cretaceous",40.3608,-51.6633,"DSDP","BCR"
"43","384","Cretaceous","Cretaceous",NA,NA,NA,NA,NA,"Eocene","Paleocene","Cretaceous",NA,NA,"Eocene, Paleocene, Cretaceous",40.3608,-51.6633,"DSDP","BCR"
"43","384","Paleocene","Paleocene",NA,NA,NA,NA,NA,"Eocene","Paleocene","Cretaceous",NA,NA,"Eocene, Paleocene, Cretaceous",40.3608,-51.6633,"DSDP","BCR"
"43","385","Oligocene","Oligocene",NA,"Pleistocene",NA,NA,"Oligocene","Eocene","Paleocene","Cretaceous",NA,NA,"Pleistocene, Oligocene, Eocene, Paleocene, Cretaceous",37.3695,-60.1575,"DSDP","BCR"
"43","385","Cretaceous","Cretaceous",NA,"Pleistocene",NA,NA,"Oligocene","Eocene","Paleocene","Cretaceous",NA,NA,"Pleistocene, Oligocene, Eocene, Paleocene, Cretaceous",37.3695,-60.1575,"DSDP","BCR"
"43","385","Eocene","Eocene",NA,"Pleistocene",NA,NA,"Oligocene","Eocene","Paleocene","Cretaceous",NA,NA,"Pleistocene, Oligocene, Eocene, Paleocene, Cretaceous",37.3695,-60.1575,"DSDP","BCR"
"43","385","Paleocene","Paleocene",NA,"Pleistocene",NA,NA,"Oligocene","Eocene","Paleocene","Cretaceous",NA,NA,"Pleistocene, Oligocene, Eocene, Paleocene, Cretaceous",37.3695,-60.1575,"DSDP","BCR"
"43","385","Pleistocene","Pleistocene",NA,"Pleistocene",NA,NA,"Oligocene","Eocene","Paleocene","Cretaceous",NA,NA,"Pleistocene, Oligocene, Eocene, Paleocene, Cretaceous",37.3695,-60.1575,"DSDP","BCR"
"43","386","Oligocene","Oligocene",NA,"Pleistocene",NA,"Miocene","Oligocene","Eocene","Paleocene","Cretaceous",NA,NA,"Pleistocene, Miocene, Oligocene, Eocene, Paleocene, Cretaceous",31.1868,-64.249,"DSDP","BCR"
"43","386","Paleocene","Paleocene",NA,"Pleistocene",NA,"Miocene","Oligocene","Eocene","Paleocene","Cretaceous",NA,NA,"Pleistocene, Miocene, Oligocene, Eocene, Paleocene, Cretaceous",31.1868,-64.249,"DSDP","BCR"
"43","386","Eocene","Eocene",NA,"Pleistocene",NA,"Miocene","Oligocene","Eocene","Paleocene","Cretaceous",NA,NA,"Pleistocene, Miocene, Oligocene, Eocene, Paleocene, Cretaceous",31.1868,-64.249,"DSDP","BCR"
"43","386","Cretaceous","Cretaceous",NA,"Pleistocene",NA,"Miocene","Oligocene","Eocene","Paleocene","Cretaceous",NA,NA,"Pleistocene, Miocene, Oligocene, Eocene, Paleocene, Cretaceous",31.1868,-64.249,"DSDP","BCR"
"43","386","Pleistocene","Pleistocene",NA,"Pleistocene",NA,"Miocene","Oligocene","Eocene","Paleocene","Cretaceous",NA,NA,"Pleistocene, Miocene, Oligocene, Eocene, Paleocene, Cretaceous",31.1868,-64.249,"DSDP","BCR"
"43","386","Miocene","Miocene",NA,"Pleistocene",NA,"Miocene","Oligocene","Eocene","Paleocene","Cretaceous",NA,NA,"Pleistocene, Miocene, Oligocene, Eocene, Paleocene, Cretaceous",31.1868,-64.249,"DSDP","BCR"
"43","387","Paleocene","Paleocene",NA,"Pleistocene",NA,NA,"Oligocene","Eocene","Paleocene","Cretaceous",NA,NA,"Pleistocene, Oligocene, Eocene, Paleocene, Cretaceous",32.32,-67.6667,"DSDP","BCR"
"43","387","Pleistocene","Pleistocene",NA,"Pleistocene",NA,NA,"Oligocene","Eocene","Paleocene","Cretaceous",NA,NA,"Pleistocene, Oligocene, Eocene, Paleocene, Cretaceous",32.32,-67.6667,"DSDP","BCR"
"43","387","Cretaceous","Cretaceous",NA,"Pleistocene",NA,NA,"Oligocene","Eocene","Paleocene","Cretaceous",NA,NA,"Pleistocene, Oligocene, Eocene, Paleocene, Cretaceous",32.32,-67.6667,"DSDP","BCR"
"43","387","Oligocene","Oligocene",NA,"Pleistocene",NA,NA,"Oligocene","Eocene","Paleocene","Cretaceous",NA,NA,"Pleistocene, Oligocene, Eocene, Paleocene, Cretaceous",32.32,-67.6667,"DSDP","BCR"
"43","387","Eocene","Eocene",NA,"Pleistocene",NA,NA,"Oligocene","Eocene","Paleocene","Cretaceous",NA,NA,"Pleistocene, Oligocene, Eocene, Paleocene, Cretaceous",32.32,-67.6667,"DSDP","BCR"
"44","388","Miocene","Miocene",NA,"Pleistocene",NA,"Miocene",NA,NA,NA,NA,NA,NA,"Pleistocene, Miocene",35.5222,-69.396,"DSDP","BCR"
"44","388","Pleistocene","Pleistocene",NA,"Pleistocene",NA,"Miocene",NA,NA,NA,NA,NA,NA,"Pleistocene, Miocene",35.5222,-69.396,"DSDP","BCR"
"44","389","Pleistocene","Pleistocene",NA,"Pleistocene",NA,NA,NA,NA,NA,NA,NA,NA,"Pleistocene",30.1423,-76.0928,"DSDP","BCR"
"44","390","Eocene","Eocene",NA,"Pleistocene",NA,NA,NA,"Eocene","Paleocene","Cretaceous",NA,NA,"Pleistocene, Eocene, Paleocene, Cretaceous",30.1423,-76.1123,"DSDP","BCR"
"44","390","Pleistocene","Pleistocene",NA,"Pleistocene",NA,NA,NA,"Eocene","Paleocene","Cretaceous",NA,NA,"Pleistocene, Eocene, Paleocene, Cretaceous",30.1423,-76.1123,"DSDP","BCR"
"44","390","Cretaceous","Cretaceous",NA,"Pleistocene",NA,NA,NA,"Eocene","Paleocene","Cretaceous",NA,NA,"Pleistocene, Eocene, Paleocene, Cretaceous",30.1423,-76.1123,"DSDP","BCR"
"44","390","Paleocene","Paleocene",NA,"Pleistocene",NA,NA,NA,"Eocene","Paleocene","Cretaceous",NA,NA,"Pleistocene, Eocene, Paleocene, Cretaceous",30.1423,-76.1123,"DSDP","BCR"
"44","391","Cretaceous","Cretaceous",NA,"Pleistocene",NA,"Miocene",NA,NA,NA,"Cretaceous",NA,NA,"Pleistocene, Miocene, Cretaceous",28.2268,-75.6167,"DSDP","BCR"
"44","391","Miocene","Miocene",NA,"Pleistocene",NA,"Miocene",NA,NA,NA,"Cretaceous",NA,NA,"Pleistocene, Miocene, Cretaceous",28.2268,-75.6167,"DSDP","BCR"
"44","391","Pleistocene","Pleistocene",NA,"Pleistocene",NA,"Miocene",NA,NA,NA,"Cretaceous",NA,NA,"Pleistocene, Miocene, Cretaceous",28.2268,-75.6167,"DSDP","BCR"
"44","392","Cretaceous","Cretaceous",NA,NA,NA,NA,NA,NA,NA,"Cretaceous",NA,NA,"Cretaceous",29.9105,-76.178,"DSDP","BCR"
"44","393","Pleistocene","Pleistocene",NA,"Pleistocene",NA,NA,NA,NA,NA,NA,NA,NA,"Pleistocene",28.1967,-75.599,"DSDP","BCR"
"44","394","Pleistocene","Pleistocene",NA,"Pleistocene",NA,"Miocene",NA,NA,NA,NA,NA,NA,"Pleistocene, Miocene",28.195,-75.596,"DSDP","BCR"
"44","394","Miocene","Miocene",NA,"Pleistocene",NA,"Miocene",NA,NA,NA,NA,NA,NA,"Pleistocene, Miocene",28.195,-75.596,"DSDP","BCR"
"45","395","Miocene","Miocene",NA,"Pleistocene","Pliocene","Miocene",NA,NA,NA,NA,NA,NA,"Pleistocene, Pliocene, Miocene",22.7558333333333,-46.0816666666667,"DSDP","BCR"
"45","395","Pleistocene","Pleistocene",NA,"Pleistocene","Pliocene","Miocene",NA,NA,NA,NA,NA,NA,"Pleistocene, Pliocene, Miocene",22.7558333333333,-46.0816666666667,"DSDP","BCR"
"45","395","Pliocene","Pliocene",NA,"Pleistocene","Pliocene","Miocene",NA,NA,NA,NA,NA,NA,"Pleistocene, Pliocene, Miocene",22.7558333333333,-46.0816666666667,"DSDP","BCR"
"45","396","Pleistocene","Pleistocene",NA,"Pleistocene","Pliocene","Miocene",NA,NA,NA,NA,NA,NA,"Pleistocene, Pliocene, Miocene",22.4813,-43.5158,"DSDP","BCR"
"45","396","Pliocene","Pliocene",NA,"Pleistocene","Pliocene","Miocene",NA,NA,NA,NA,NA,NA,"Pleistocene, Pliocene, Miocene",22.4813,-43.5158,"DSDP","BCR"
"45","396","Miocene","Miocene",NA,"Pleistocene","Pliocene","Miocene",NA,NA,NA,NA,NA,NA,"Pleistocene, Pliocene, Miocene",22.4813,-43.5158,"DSDP","BCR"
"46","396","Miocene","Miocene",NA,"Pleistocene",NA,"Miocene",NA,NA,NA,NA,NA,NA,"Pleistocene, Miocene",22.9857,-43.515,"DSDP","BCR"
"46","396","Pleistocene","Pleistocene",NA,"Pleistocene",NA,"Miocene",NA,NA,NA,NA,NA,NA,"Pleistocene, Miocene",22.9857,-43.515,"DSDP","BCR"
"47","397","Pliocene","Pliocene",NA,"Pleistocene","Pliocene","Miocene",NA,NA,NA,"Cretaceous",NA,NA,"Pleistocene, Pliocene, Miocene, Cretaceous",26.845,-15.18,"DSDP","BCR"
"47","397","Pleistocene","Pleistocene",NA,"Pleistocene","Pliocene","Miocene",NA,NA,NA,"Cretaceous",NA,NA,"Pleistocene, Pliocene, Miocene, Cretaceous",26.845,-15.18,"DSDP","BCR"
"47","397","Cretaceous","Cretaceous",NA,"Pleistocene","Pliocene","Miocene",NA,NA,NA,"Cretaceous",NA,NA,"Pleistocene, Pliocene, Miocene, Cretaceous",26.845,-15.18,"DSDP","BCR"
"47","397","Miocene","Miocene",NA,"Pleistocene","Pliocene","Miocene",NA,NA,NA,"Cretaceous",NA,NA,"Pleistocene, Pliocene, Miocene, Cretaceous",26.845,-15.18,"DSDP","BCR"
"47","398","Pliocene","Pliocene",NA,"Pleistocene","Pliocene","Miocene","Oligocene","Eocene","Paleocene","Cretaceous",NA,NA,"Pleistocene, Pliocene, Miocene, Oligocene, Eocene, Paleocene, Cretaceous",40.96,-10.7183,"DSDP","BCR"
"47","398","Paleocene","Paleocene",NA,"Pleistocene","Pliocene","Miocene","Oligocene","Eocene","Paleocene","Cretaceous",NA,NA,"Pleistocene, Pliocene, Miocene, Oligocene, Eocene, Paleocene, Cretaceous",40.96,-10.7183,"DSDP","BCR"
"47","398","Oligocene","Oligocene",NA,"Pleistocene","Pliocene","Miocene","Oligocene","Eocene","Paleocene","Cretaceous",NA,NA,"Pleistocene, Pliocene, Miocene, Oligocene, Eocene, Paleocene, Cretaceous",40.96,-10.7183,"DSDP","BCR"
"47","398","Pleistocene","Pleistocene",NA,"Pleistocene","Pliocene","Miocene","Oligocene","Eocene","Paleocene","Cretaceous",NA,NA,"Pleistocene, Pliocene, Miocene, Oligocene, Eocene, Paleocene, Cretaceous",40.96,-10.7183,"DSDP","BCR"
"47","398","Eocene","Eocene",NA,"Pleistocene","Pliocene","Miocene","Oligocene","Eocene","Paleocene","Cretaceous",NA,NA,"Pleistocene, Pliocene, Miocene, Oligocene, Eocene, Paleocene, Cretaceous",40.96,-10.7183,"DSDP","BCR"
"47","398","Miocene","Miocene",NA,"Pleistocene","Pliocene","Miocene","Oligocene","Eocene","Paleocene","Cretaceous",NA,NA,"Pleistocene, Pliocene, Miocene, Oligocene, Eocene, Paleocene, Cretaceous",40.96,-10.7183,"DSDP","BCR"
"47","398","Cretaceous","Cretaceous",NA,"Pleistocene","Pliocene","Miocene","Oligocene","Eocene","Paleocene","Cretaceous",NA,NA,"Pleistocene, Pliocene, Miocene, Oligocene, Eocene, Paleocene, Cretaceous",40.96,-10.7183,"DSDP","BCR"
"48","399","Pleistocene","Pleistocene",NA,"Pleistocene",NA,NA,NA,NA,NA,NA,NA,NA,"Pleistocene",47.39,-9.2217,"DSDP","BCR"
"48","400","Paleocene","Paleocene",NA,"Pleistocene","Pliocene","Miocene","Oligocene","Eocene","Paleocene","Cretaceous",NA,NA,"Pleistocene, Pliocene, Miocene, Oligocene, Eocene, Paleocene, Cretaceous",47.3817,-9.1983,"DSDP","BCR"
"48","400","Oligocene","Oligocene",NA,"Pleistocene","Pliocene","Miocene","Oligocene","Eocene","Paleocene","Cretaceous",NA,NA,"Pleistocene, Pliocene, Miocene, Oligocene, Eocene, Paleocene, Cretaceous",47.3817,-9.1983,"DSDP","BCR"
"48","400","Eocene","Eocene",NA,"Pleistocene","Pliocene","Miocene","Oligocene","Eocene","Paleocene","Cretaceous",NA,NA,"Pleistocene, Pliocene, Miocene, Oligocene, Eocene, Paleocene, Cretaceous",47.3817,-9.1983,"DSDP","BCR"
"48","400","Miocene","Miocene",NA,"Pleistocene","Pliocene","Miocene","Oligocene","Eocene","Paleocene","Cretaceous",NA,NA,"Pleistocene, Pliocene, Miocene, Oligocene, Eocene, Paleocene, Cretaceous",47.3817,-9.1983,"DSDP","BCR"
"48","400","Cretaceous","Cretaceous",NA,"Pleistocene","Pliocene","Miocene","Oligocene","Eocene","Paleocene","Cretaceous",NA,NA,"Pleistocene, Pliocene, Miocene, Oligocene, Eocene, Paleocene, Cretaceous",47.3817,-9.1983,"DSDP","BCR"
"48","400","Pleistocene","Pleistocene",NA,"Pleistocene","Pliocene","Miocene","Oligocene","Eocene","Paleocene","Cretaceous",NA,NA,"Pleistocene, Pliocene, Miocene, Oligocene, Eocene, Paleocene, Cretaceous",47.3817,-9.1983,"DSDP","BCR"
"48","400","Pliocene","Pliocene",NA,"Pleistocene","Pliocene","Miocene","Oligocene","Eocene","Paleocene","Cretaceous",NA,NA,"Pleistocene, Pliocene, Miocene, Oligocene, Eocene, Paleocene, Cretaceous",47.3817,-9.1983,"DSDP","BCR"
"48","401","Paleocene","Paleocene",NA,"Pleistocene",NA,NA,NA,"Eocene","Paleocene","Cretaceous","Jurassic",NA,"Pleistocene, Eocene, Paleocene, Cretaceous, Jurassic",47.4275,-8.8103,"DSDP","BCR"
