"Title","Keywords","Creator","Notes","Duration","Special","YouTube.Link","YouTube.Channel","Exp.or.Group"
"Antarctic Scientific Deep Sea Drilling: A Long History","Labs",NA,NA,"00:11:03","Glomar Challenger","https://www.youtube.com/watch?v=GN9faSiGUZQ","The JOIDES Resolution","General"
"Antarctic Scientific Deep Sea Drilling: A Long History","Derrick",NA,NA,"00:11:03","Glomar Challenger","https://www.youtube.com/watch?v=GN9faSiGUZQ","The JOIDES Resolution","General"
"Antarctic Scientific Deep Sea Drilling: A Long History","Science",NA,NA,"00:11:03","Glomar Challenger","https://www.youtube.com/watch?v=GN9faSiGUZQ","The JOIDES Resolution","General"
"Antarctic Scientific Deep Sea Drilling: A Long History","Drilling/Rigfloor",NA,NA,"00:11:03","Glomar Challenger","https://www.youtube.com/watch?v=GN9faSiGUZQ","The JOIDES Resolution","General"
"Antarctic Scientific Deep Sea Drilling: A Long History","Core Splitting",NA,NA,"00:11:03","Glomar Challenger","https://www.youtube.com/watch?v=GN9faSiGUZQ","The JOIDES Resolution","General"
"APC - Break Quick Connect","Drilling/Rigfloor",NA,"They are breaking the quick connect to remove the piston rod assembly from the APC core barrel with the barrel under pressure. The mud is causing a backfire, with the pressure blowing the rods in the air","00:00:17",NA,"unavailable - contact JRSO/USSSP","NA","Historical"
"Art Under Pressure","Life at Sea",NA,NA,"00:05:09","VIT","https://www.youtube.com/watch?v=e_AllDCHRYw","The JOIDES Resolution","372"
"Art Under Pressure","Science",NA,NA,"00:05:09","VIT","https://www.youtube.com/watch?v=e_AllDCHRYw","The JOIDES Resolution","372"
"Art Under Pressure","Marine Life",NA,NA,"00:05:09","VIT","https://www.youtube.com/watch?v=e_AllDCHRYw","The JOIDES Resolution","372"
"Art Under Pressure","Moonpool",NA,NA,"00:05:09","VIT","https://www.youtube.com/watch?v=e_AllDCHRYw","The JOIDES Resolution","372"
"At Sea for Science, Part 1 Life on the Joides Resolution (mp4)","Catwalk","Dan Brinkhuis",NA,"00:02:48","hospital","https://www.youtube.com/watch?v=PD4QfTLqOLg","Maggie Koerth","342"
"At Sea for Science, Part 1 Life on the Joides Resolution (mp4)","Interviews/Career Paths","Dan Brinkhuis",NA,"00:02:48","hospital","https://www.youtube.com/watch?v=PD4QfTLqOLg","Maggie Koerth","342"
"At Sea for Science, Part 1 Life on the Joides Resolution (mp4)","Steel Beach","Dan Brinkhuis",NA,"00:02:48","hospital","https://www.youtube.com/watch?v=PD4QfTLqOLg","Maggie Koerth","342"
"At Sea for Science, Part 1 Life on the Joides Resolution (mp4)","Helipad","Dan Brinkhuis",NA,"00:02:48","hospital","https://www.youtube.com/watch?v=PD4QfTLqOLg","Maggie Koerth","342"
"At Sea for Science, Part 1 Life on the Joides Resolution (mp4)","Ocean","Dan Brinkhuis",NA,"00:02:48","hospital","https://www.youtube.com/watch?v=PD4QfTLqOLg","Maggie Koerth","342"
"At Sea for Science, Part 1 Life on the Joides Resolution (mp4)","Drilling/Rigfloor","Dan Brinkhuis",NA,"00:02:48","hospital","https://www.youtube.com/watch?v=PD4QfTLqOLg","Maggie Koerth","342"
"At Sea for Science, Part 1 Life on the Joides Resolution (mp4)","Life at Sea","Dan Brinkhuis",NA,"00:02:48","hospital","https://www.youtube.com/watch?v=PD4QfTLqOLg","Maggie Koerth","342"
"At Sea for Science, Part 1 Life on the Joides Resolution (mp4)","Labs","Dan Brinkhuis",NA,"00:02:48","hospital","https://www.youtube.com/watch?v=PD4QfTLqOLg","Maggie Koerth","342"
"At Sea for Science, Part 2 Drilling the sea floor","Bridge","Dan Brinkhuis",NA,"00:04:51",NA,"https://www.youtube.com/watch?v=YMAe4_HFtH8","Maggie Koerth","342"
"At Sea for Science, Part 2 Drilling the sea floor","Engine Room","Dan Brinkhuis",NA,"00:04:51",NA,"https://www.youtube.com/watch?v=YMAe4_HFtH8","Maggie Koerth","342"
"At Sea for Science, Part 2 Drilling the sea floor","Derrick","Dan Brinkhuis",NA,"00:04:51",NA,"https://www.youtube.com/watch?v=YMAe4_HFtH8","Maggie Koerth","342"
"At Sea for Science, Part 2 Drilling the sea floor","Ocean","Dan Brinkhuis",NA,"00:04:51",NA,"https://www.youtube.com/watch?v=YMAe4_HFtH8","Maggie Koerth","342"
"At Sea for Science, Part 2 Drilling the sea floor","Drilling/Rigfloor","Dan Brinkhuis",NA,"00:04:51",NA,"https://www.youtube.com/watch?v=YMAe4_HFtH8","Maggie Koerth","342"
"At Sea for Science, Part 2 Drilling the sea floor","Thrusters/DP","Dan Brinkhuis",NA,"00:04:51",NA,"https://www.youtube.com/watch?v=YMAe4_HFtH8","Maggie Koerth","342"
"At Sea for Science, Part 2 Drilling the sea floor","Interviews/Career Paths","Dan Brinkhuis",NA,"00:04:51",NA,"https://www.youtube.com/watch?v=YMAe4_HFtH8","Maggie Koerth","342"
"At Sea for Science, Part 3 Digging into the cores","Drilling/Rigfloor","Dan Brinkhuis",NA,"00:05:48",NA,"https://www.youtube.com/watch?v=V01UDdr3aiU","Maggie Koerth","342"
"At Sea for Science, Part 3 Digging into the cores","Science","Dan Brinkhuis",NA,"00:05:48",NA,"https://www.youtube.com/watch?v=V01UDdr3aiU","Maggie Koerth","342"
"At Sea for Science, Part 3 Digging into the cores","Core Splitting","Dan Brinkhuis",NA,"00:05:48",NA,"https://www.youtube.com/watch?v=V01UDdr3aiU","Maggie Koerth","342"
"At Sea for Science, Part 3 Digging into the cores","Catwalk","Dan Brinkhuis",NA,"00:05:48",NA,"https://www.youtube.com/watch?v=V01UDdr3aiU","Maggie Koerth","342"
"At Sea for Science, Part 3 Digging into the cores","Core Flow","Dan Brinkhuis",NA,"00:05:48",NA,"https://www.youtube.com/watch?v=V01UDdr3aiU","Maggie Koerth","342"
"At Sea for Science, Part 3 Digging into the cores","Reefer","Dan Brinkhuis",NA,"00:05:48",NA,"https://www.youtube.com/watch?v=V01UDdr3aiU","Maggie Koerth","342"
"At Sea for Science, Part 3 Digging into the cores","Interviews/Career Paths","Dan Brinkhuis",NA,"00:05:48",NA,"https://www.youtube.com/watch?v=V01UDdr3aiU","Maggie Koerth","342"
"At Sea for Science, Part 3 Digging into the cores","Labs","Dan Brinkhuis",NA,"00:05:48",NA,"https://www.youtube.com/watch?v=V01UDdr3aiU","Maggie Koerth","342"
"Before and after - Life cycle of a core","Core Flow",NA,NA,"00:02:51",NA,"https://www.youtube.com/watch?v=k79KpxzkKeM","The JOIDES Resolution","375"
"Before and after - Life cycle of a core","Drilling/Rigfloor",NA,NA,"00:02:51",NA,"https://www.youtube.com/watch?v=k79KpxzkKeM","The JOIDES Resolution","375"
"Before and after - Life cycle of a core","Labs",NA,NA,"00:02:51",NA,"https://www.youtube.com/watch?v=k79KpxzkKeM","The JOIDES Resolution","375"
"Before and after - Life cycle of a core","Catwalk",NA,NA,"00:02:51",NA,"https://www.youtube.com/watch?v=k79KpxzkKeM","The JOIDES Resolution","375"
"Before and after - Life cycle of a core","Reefer",NA,NA,"00:02:51",NA,"https://www.youtube.com/watch?v=k79KpxzkKeM","The JOIDES Resolution","375"
"Bienvenue a bord du JOIDES Resolution","Core Flow",NA,"French","00:22:47",NA,"https://www.youtube.com/watch?v=oeFQelrups4","The JOIDES Resolution","400"
"Bienvenue a bord du JOIDES Resolution","Interviews/Career Paths",NA,"French","00:22:47",NA,"https://www.youtube.com/watch?v=oeFQelrups4","The JOIDES Resolution","400"
"Bienvenue a bord du JOIDES Resolution","Bridge",NA,"French","00:22:47",NA,"https://www.youtube.com/watch?v=oeFQelrups4","The JOIDES Resolution","400"
"Bienvenue a bord du JOIDES Resolution","Core Splitting",NA,"French","00:22:47",NA,"https://www.youtube.com/watch?v=oeFQelrups4","The JOIDES Resolution","400"
"Bienvenue a bord du JOIDES Resolution","Science",NA,"French","00:22:47",NA,"https://www.youtube.com/watch?v=oeFQelrups4","The JOIDES Resolution","400"
"Bienvenue a bord du JOIDES Resolution","Derrick",NA,"French","00:22:47",NA,"https://www.youtube.com/watch?v=oeFQelrups4","The JOIDES Resolution","400"
"Bienvenue a bord du JOIDES Resolution","Reefer",NA,"French","00:22:47",NA,"https://www.youtube.com/watch?v=oeFQelrups4","The JOIDES Resolution","400"
"Bienvenue a bord du JOIDES Resolution","Drilling/Rigfloor",NA,"French","00:22:47",NA,"https://www.youtube.com/watch?v=oeFQelrups4","The JOIDES Resolution","400"
"Bienvenue a bord du JOIDES Resolution","Labs",NA,"French","00:22:47",NA,"https://www.youtube.com/watch?v=oeFQelrups4","The JOIDES Resolution","400"
"Bienvenue a bord du JOIDES Resolution","Ocean",NA,"French","00:22:47",NA,"https://www.youtube.com/watch?v=oeFQelrups4","The JOIDES Resolution","400"
"Bienvenue a bord du JOIDES Resolution","Life Boats",NA,"French","00:22:47",NA,"https://www.youtube.com/watch?v=oeFQelrups4","The JOIDES Resolution","400"
"Bienvenue a bord du JOIDES Resolution","Helipad",NA,"French","00:22:47",NA,"https://www.youtube.com/watch?v=oeFQelrups4","The JOIDES Resolution","400"
"Bienvenue a bord du JOIDES Resolution","Catwalk",NA,"French","00:22:47",NA,"https://www.youtube.com/watch?v=oeFQelrups4","The JOIDES Resolution","400"
"Blue Moon Over U1374","Labs","Lisa Strong",NA,"00:02:59",NA,"https://www.youtube.com/watch?v=4kHRJ7pw9WE","OceanLeadership","330"
"Blue Moon Over U1374","Drilling/Rigfloor","Lisa Strong",NA,"00:02:59",NA,"https://www.youtube.com/watch?v=4kHRJ7pw9WE","OceanLeadership","330"
"Blue Moon Over U1374","Catwalk","Lisa Strong",NA,"00:02:59",NA,"https://www.youtube.com/watch?v=4kHRJ7pw9WE","OceanLeadership","330"
"Blue Moon Over U1374","Core Splitting","Lisa Strong",NA,"00:02:59",NA,"https://www.youtube.com/watch?v=4kHRJ7pw9WE","OceanLeadership","330"
"Blue Moon Over U1374","Life at Sea","Lisa Strong",NA,"00:02:59",NA,"https://www.youtube.com/watch?v=4kHRJ7pw9WE","OceanLeadership","330"
"Bow - timelapse","Steel Beach",NA,NA,"00:00:17",NA,"https://www.youtube.com/watch?v=u6vn2BzkhkY","The JOIDES Resolution","375"
"Bow - timelapse","Ocean",NA,NA,"00:00:17",NA,"https://www.youtube.com/watch?v=u6vn2BzkhkY","The JOIDES Resolution","375"
"Capes abre selecao para pesquisa no navio Joides Resolution na Nova Zelandia","Labs","TV NBR","in Portuguese","00:04:42",NA,"https://www.youtube.com/watch?v=7jjOwRkrNBg","TV BrasilGov","376"
"Capes abre selecao para pesquisa no navio Joides Resolution na Nova Zelandia","Life Boats","TV NBR","in Portuguese","00:04:42",NA,"https://www.youtube.com/watch?v=7jjOwRkrNBg","TV BrasilGov","376"
"Capes abre selecao para pesquisa no navio Joides Resolution na Nova Zelandia","Science","TV NBR","in Portuguese","00:04:42",NA,"https://www.youtube.com/watch?v=7jjOwRkrNBg","TV BrasilGov","376"
"Capes abre selecao para pesquisa no navio Joides Resolution na Nova Zelandia","Derrick","TV NBR","in Portuguese","00:04:42",NA,"https://www.youtube.com/watch?v=7jjOwRkrNBg","TV BrasilGov","376"
"Capes abre selecao para pesquisa no navio Joides Resolution na Nova Zelandia","Interviews/Career Paths","TV NBR","in Portuguese","00:04:42",NA,"https://www.youtube.com/watch?v=7jjOwRkrNBg","TV BrasilGov","376"
"Capes abre selecao para pesquisa no navio Joides Resolution na Nova Zelandia","Catwalk","TV NBR","in Portuguese","00:04:42",NA,"https://www.youtube.com/watch?v=7jjOwRkrNBg","TV BrasilGov","376"
"Capes abre selecao para pesquisa no navio Joides Resolution na Nova Zelandia","Drilling/Rigfloor","TV NBR","in Portuguese","00:04:42",NA,"https://www.youtube.com/watch?v=7jjOwRkrNBg","TV BrasilGov","376"
"Chad Broyles: Core Repository Superintendent","Interviews/Career Paths",NA,NA,"00:02:48","GCR","https://www.youtube.com/watch?v=ftKeZ-1jAeg","The JOIDES Resolution","General"
"Chad Broyles: Core Repository Superintendent","Core Splitting",NA,NA,"00:02:48","GCR","https://www.youtube.com/watch?v=ftKeZ-1jAeg","The JOIDES Resolution","General"
"Chad Broyles: Core Repository Superintendent","Ocean",NA,NA,"00:02:48","GCR","https://www.youtube.com/watch?v=ftKeZ-1jAeg","The JOIDES Resolution","General"
"Chad Broyles: Core Repository Superintendent","Reefer",NA,NA,"00:02:48","GCR","https://www.youtube.com/watch?v=ftKeZ-1jAeg","The JOIDES Resolution","General"
"Chad Broyles: Core Repository Superintendent","Labs",NA,NA,"00:02:48","GCR","https://www.youtube.com/watch?v=ftKeZ-1jAeg","The JOIDES Resolution","General"
"Chad Broyles: Core Repository Superintendent","Derrick",NA,NA,"00:02:48","GCR","https://www.youtube.com/watch?v=ftKeZ-1jAeg","The JOIDES Resolution","General"
"Chad Broyles: Core Repository Superintendent","Catwalk",NA,NA,"00:02:48","GCR","https://www.youtube.com/watch?v=ftKeZ-1jAeg","The JOIDES Resolution","General"
"Chang Liu interview Expedition 368 - JOIDES Resolution IODP","Interviews/Career Paths","Amanda Wolfe",NA,"00:05:37",NA,"unavailable - contact JRSO/USSSP","NA","368"
"Chang Liu interview Expedition 368 - JOIDES Resolution IODP","Labs","Amanda Wolfe",NA,"00:05:37",NA,"unavailable - contact JRSO/USSSP","NA","368"
"Chang Liu interview Expedition 368 - JOIDES Resolution IODP","Ocean","Amanda Wolfe",NA,"00:05:37",NA,"unavailable - contact JRSO/USSSP","NA","368"
"Chang Liu: Geochemistry Marine Technician","Interviews/Career Paths",NA,NA,"00:02:33",NA,"https://www.youtube.com/watch?v=0XUBAa94Wnk","The JOIDES Resolution","General"
"Chang Liu: Geochemistry Marine Technician","Gangway/Pier",NA,NA,"00:02:33",NA,"https://www.youtube.com/watch?v=0XUBAa94Wnk","The JOIDES Resolution","General"
"Chang Liu: Geochemistry Marine Technician","Labs",NA,NA,"00:02:33",NA,"https://www.youtube.com/watch?v=0XUBAa94Wnk","The JOIDES Resolution","General"
"Chang Liu: Geochemistry Marine Technician","Steel Beach",NA,NA,"00:02:33",NA,"https://www.youtube.com/watch?v=0XUBAa94Wnk","The JOIDES Resolution","General"
"Chang Liu: Geochemistry Marine Technician","Ocean",NA,NA,"00:02:33",NA,"https://www.youtube.com/watch?v=0XUBAa94Wnk","The JOIDES Resolution","General"
"Chang Liu: Geochemistry Marine Technician","Derrick",NA,NA,"00:02:33",NA,"https://www.youtube.com/watch?v=0XUBAa94Wnk","The JOIDES Resolution","General"
"Chang Liu: Geochemistry Marine Technician","Catwalk",NA,NA,"00:02:33",NA,"https://www.youtube.com/watch?v=0XUBAa94Wnk","The JOIDES Resolution","General"
"Chemistry lab instraments with Chang Liu","Labs","Sian Proctor",NA,"00:02:31",NA,"https://www.youtube.com/watch?v=QgNS0QhNR8o","Dr. Sian Proctor","383"
"Chemistry lab instraments with Chang Liu","Science","Sian Proctor",NA,"00:02:31",NA,"https://www.youtube.com/watch?v=QgNS0QhNR8o","Dr. Sian Proctor","383"
"Chez JR","Life at Sea","Lisa Strong",NA,"00:02:51",NA,"https://www.youtube.com/watch?v=lUK8ngUHNi4","OceanLeadership","330"
"Chez JR","Interviews/Career Paths","Lisa Strong",NA,"00:02:51",NA,"https://www.youtube.com/watch?v=lUK8ngUHNi4","OceanLeadership","330"
"Chez JR","Steel Beach","Lisa Strong",NA,"00:02:51",NA,"https://www.youtube.com/watch?v=lUK8ngUHNi4","OceanLeadership","330"
"Chikyu Coring Procedure","Science",NA,NA,"00:03:07","animation","unavailable - contact JRSO/USSSP","NA","General"
"Cleaning and imaging cores with Beth","Labs","Doug LaVigne",NA,"00:02:17",NA,"https://www.youtube.com/watch?v=yw6yZKdg1jo","Doug LaVigne","323"
"Cleaning the JR Hull","Science",NA,NA,"00:01:43",NA,"https://www.youtube.com/watch?v=6jemBRTZsWI","The JOIDES Resolution","372"
"Climate Connections","Science","Tessa Peixoto & Marlo Garnsworthy",NA,"00:02:20",NA,"https://www.youtube.com/watch?v=HoFuGfzNAk4","The JOIDES Resolution","393"
"Climate Connections","Ocean","Tessa Peixoto & Marlo Garnsworthy",NA,"00:02:20",NA,"https://www.youtube.com/watch?v=HoFuGfzNAk4","The JOIDES Resolution","393"
"Climate Connections","Interviews/Career Paths","Tessa Peixoto & Marlo Garnsworthy",NA,"00:02:20",NA,"https://www.youtube.com/watch?v=HoFuGfzNAk4","The JOIDES Resolution","393"
"Climate Connections","Labs","Tessa Peixoto & Marlo Garnsworthy",NA,"00:02:20",NA,"https://www.youtube.com/watch?v=HoFuGfzNAk4","The JOIDES Resolution","393"
"Coccolithophores","Science","Sian Proctor",NA,"00:02:25",NA,"https://www.youtube.com/watch?v=dMA9Nl8zD28","Dr. Sian Proctor","383"
"Coccolithophores","Interviews/Career Paths","Sian Proctor",NA,"00:02:25",NA,"https://www.youtube.com/watch?v=dMA9Nl8zD28","Dr. Sian Proctor","383"
"COESSING 2021 Ocean Drilling History lecture by Dr. Ingrid Hendy_720p","Derrick","Ingrid Hendy",NA,"00:53:13",NA,"https://www.youtube.com/watch?v=6RNF-bmssLg","COESSING School","General"
"COESSING 2021 Ocean Drilling History lecture by Dr. Ingrid Hendy_720p","Helipad","Ingrid Hendy",NA,"00:53:13",NA,"https://www.youtube.com/watch?v=6RNF-bmssLg","COESSING School","General"
"COESSING 2021 Ocean Drilling History lecture by Dr. Ingrid Hendy_720p","Science","Ingrid Hendy",NA,"00:53:13",NA,"https://www.youtube.com/watch?v=6RNF-bmssLg","COESSING School","General"
"Come Aboard the JR with Expedition 396","Science","Dustin Harper",NA,"00:31:39","pet wall","https://www.youtube.com/watch?v=lpCmdZZvgUE","The JOIDES Resolution","396"
"Come Aboard the JR with Expedition 396","Ocean","Dustin Harper",NA,"00:31:39","pet wall","https://www.youtube.com/watch?v=lpCmdZZvgUE","The JOIDES Resolution","396"
"Come Aboard the JR with Expedition 396","Interviews/Career Paths","Dustin Harper",NA,"00:31:39","pet wall","https://www.youtube.com/watch?v=lpCmdZZvgUE","The JOIDES Resolution","396"
"Come Aboard the JR with Expedition 396","Derrick","Dustin Harper",NA,"00:31:39","pet wall","https://www.youtube.com/watch?v=lpCmdZZvgUE","The JOIDES Resolution","396"
"Come Aboard the JR with Expedition 396","Catwalk","Dustin Harper",NA,"00:31:39","pet wall","https://www.youtube.com/watch?v=lpCmdZZvgUE","The JOIDES Resolution","396"
"Come Aboard the JR with Expedition 396","Life at Sea","Dustin Harper",NA,"00:31:39","pet wall","https://www.youtube.com/watch?v=lpCmdZZvgUE","The JOIDES Resolution","396"
"Come Aboard the JR with Expedition 396","Drilling/Rigfloor","Dustin Harper",NA,"00:31:39","pet wall","https://www.youtube.com/watch?v=lpCmdZZvgUE","The JOIDES Resolution","396"
"Come Aboard the JR with Expedition 396","Labs","Dustin Harper",NA,"00:31:39","pet wall","https://www.youtube.com/watch?v=lpCmdZZvgUE","The JOIDES Resolution","396"
"Continuing the Mission","Interviews/Career Paths","Tessa Peixoto & Marlo Garnsworthy",NA,"00:02:20",NA,"https://www.youtube.com/watch?v=-fLfB6tQ2xM","The JOIDES Resolution","393"
"Continuing the Mission","Science","Tessa Peixoto & Marlo Garnsworthy",NA,"00:02:20",NA,"https://www.youtube.com/watch?v=-fLfB6tQ2xM","The JOIDES Resolution","393"
"Continuing the Mission","Ocean","Tessa Peixoto & Marlo Garnsworthy",NA,"00:02:20",NA,"https://www.youtube.com/watch?v=-fLfB6tQ2xM","The JOIDES Resolution","393"
"Continuing the Mission","Labs","Tessa Peixoto & Marlo Garnsworthy",NA,"00:02:20",NA,"https://www.youtube.com/watch?v=-fLfB6tQ2xM","The JOIDES Resolution","393"
"Convection Currents Demo Part 1","Science","Tammy Orilio",NA,"00:01:40",NA,"https://www.youtube.com/watch?v=vjLlGFXbPzg","Tammy Orilio","376"
"Convection Currents Demo Part 1","Labs","Tammy Orilio",NA,"00:01:40",NA,"https://www.youtube.com/watch?v=vjLlGFXbPzg","Tammy Orilio","376"
"Convection Currents Demo Part 2","Labs","Tammy Orilio",NA,"00:01:20",NA,"https://www.youtube.com/watch?v=yEnZd4f4k3Y","Tammy Orilio","376"
"Convection Currents Demo Part 2","Science","Tammy Orilio",NA,"00:01:20",NA,"https://www.youtube.com/watch?v=yEnZd4f4k3Y","Tammy Orilio","376"
"Core flow first steps","Core Flow",NA,NA,"00:00:23",NA,"https://www.youtube.com/watch?v=ks-XFrPueYw","Columbia Climate School","383"
"Core flow first steps","Labs",NA,NA,"00:00:23",NA,"https://www.youtube.com/watch?v=ks-XFrPueYw","Columbia Climate School","383"
"Core on Deck","Catwalk","Sian Proctor",NA,"00:00:39",NA,"unavailable - contact JRSO/USSSP","NA","383"
"Core on Deck!-EXP 371","Labs","Adam Kurtz",NA,"00:02:45",NA,"https://www.youtube.com/watch?v=bYo9SUgorv0","The JOIDES Resolution","371"
"Core on Deck!-EXP 371","Drilling/Rigfloor","Adam Kurtz",NA,"00:02:45",NA,"https://www.youtube.com/watch?v=bYo9SUgorv0","The JOIDES Resolution","371"
